CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2606937;NEXCARE 3M COLD HOT BACK-ABDOMEN BELT S N15711S;Spierpijn;28.21;33.19;-0.15;0.18
1299601;L-ARGININE CAPS 100X500MG DEBA;Uithouding;17.76;20.90;-0.15;0.18
2961183;PSB SPORT BRACE ANKLE 8 LARGE RECHTS;Enkel en hiel;36.97;43.50;-0.15;0.18
1180694;ENDURAFORTE CAPS 30 DEBA;Uithouding;16.06;18.90;-0.15;0.18
2582906;ETIXX BETA ALANINE CAPS 90X800MG;Melkzuurpreventie;29.59;36.99;-0.20;0.25
1154202;BOTA HANDPOLSBAND+DUIM 105 SKIN N2;Pols, hand en duim;38.50;45.30;-0.15;0.18
3104601;DYNATONIC ENERGY+ CAPS 120;Tonica;27.62;32.50;-0.15;0.18
1044668;BOTA ORTHO DF 1100 WH N3;Knie;47.17;55.50;-0.15;0.18
1102946;TENBOW TENNIS ELBOW MEDIUM WIT;Elleboog;30.34;35.69;-0.15;0.18
3376068;ETIXX ISOTONIC POWDER LEMON 12X35G;Uithouding;22.39;27.99;-0.20;0.25
2156974;MCDAVID PATELLA KNEE SUPPORT BLACK S 421;Patella;55.21;64.95;-0.15;0.18
280081;NAQI COLD PACK SMALL 7X27CM 2;Spierpijn;13.83;16.27;-0.15;0.18
2900256;PUSH MED SCHOUDERBRACE PLUS RECHTS 105-140CM T3;Schouder;53.12;62.50;-0.15;0.18
1045004;BOTA ORTHO DF 2110 WH N1;Knie;70.80;83.30;-0.15;0.18
2903177;FERRUM CARE (BEST) BLISTER GEL 30;Ijzer;18.65;21.94;-0.15;0.18
2727907;MAGNIXX TABL 30X1242MG;Magnesium;7.86;9.25;-0.15;0.18
1038892;SORIA COMPOSOR N20 OSTEOSOR 50ML;Spierpijn;12.54;14.75;-0.15;0.18
180430;BOTA 33 DF KNIE 30CM S;Knie;12.32;14.50;-0.15;0.18
2461655;GIBAUD KNIEBAND THERMISCH XL 4360;Knie;26.47;31.14;-0.15;0.18
3012317;ARGININE 2000 PDR ZAKJE 30X4G;Uithouding;79.98;84.19;-0.05;0.05
3;FUTURO POLSSPALK OMKEERBAAR L 47855;Pols, hand en duim;33.13;38.98;-0.15;0.18
1339357;MAKE MY DAY SINAAS PDR OPLOSBAAR 1200G DEBA;Vochtbalans;17.62;23.50;-0.25;0.33
3088135;MAGNEFIX KAUWTABLETTEN 90;Magnesium;24.25;26.95;-0.10;0.11
1658392;PROMAGNOR CAPS 30X450MG;Melkzuurpreventie;13.56;15.95;-0.15;0.18
196956;DALE 810 GAINE 4 BANDEN WIT S/M;Rug;42.24;49.69;-0.15;0.18
2879039;CO-Q10 VITAL (UBIQUINOL) BE LIFE CAPS 30;Tonica;14.40;16.00;-0.10;0.11
1046226;BOTA 40 AB ENKEL N 7 22CM;Enkel en hiel;12.32;14.50;-0.15;0.18
3;FUTURO SPORT HINGED KNEE 48579;Knie;51.41;60.48;-0.15;0.18
2733947;FERRO PLUS TABL 45;Ijzer;6.79;7.99;-0.15;0.18
2900272;PUSH MED SCHOUDERBRACE 105-140CM T3;Schouder;46.75;55.00;-0.15;0.18
1625342;BCAA FORTE CAPS 90 DEBA;Aminozuren;19.97;23.50;-0.15;0.18
3377488;PHAR-MI-LAN IJZER 500ML;Ijzer;15.26;17.95;-0.15;0.18
3319837;BCAA PDR 150G DEBA;Aminozuren;24.48;28.80;-0.15;0.18
2684280;HEMOCOMPLEX POT TABL 60 6887 METAGENICS;Ijzer;19.54;22.99;-0.15;0.18
3136579;COMPRESSPORT CALF R2 BLACK T1;Sportcompressie;29.75;35.00;-0.15;0.18
3180098;NAQI PLUS GEL 100ML VERV.1733146;Spierpijn;15.95;18.77;-0.15;0.18
2363695;ACTIMOVE WRIST SPLINT LINKS S 7341600;Pols, hand en duim;34.26;40.31;-0.15;0.18
3168119;Etixx Sport Gummies Junior 12x35g;Tonica;23.99;29.99;-0.15;0.25
3188257;CURCUDYN CAPS 60 18127 METAGENICS;Spierpijn;14.99;19.99;-0.25;0.33
2158459;MCDAVID LIGHTWEIGHT BACK SUPPORT BLACK S 495;Rug;55.21;64.95;-0.15;0.18
2374965;RHODIOLA EXTRACT V-CAPS 60 DEBA;Uithouding;16.91;19.90;-0.15;0.18
641811;BOTA PLUS ELLEBOOG WH L;Elleboog;12.32;14.50;-0.15;0.18
2385698;CHONDRONORM TABL 90 NUTRISAN;Gewrichten;22.18;26.10;-0.15;0.18
3376068;ETIXX ISOTONIC POWDER LEMON 12X35G;Vochtbalans;22.39;27.99;-0.20;0.25
1046218;BOTA 40 AB ENKEL N 6 21CM;Enkel en hiel;12.32;14.50;-0.15;0.18
1555218;SUPER RECUP PDR OPLOSBAAR 600G DEBA;Recuperatie;16.91;19.90;-0.15;0.18
429746;BOTA EL-BOTA SHORT SK N2;Elleboog;13.17;15.50;-0.15;0.18
675231;STRAPPAL INDIV. 2,5CMX10M 1 7148900;Tape en windels;4.90;5.76;-0.15;0.18
3003308;IMOCYSTIN PDR POT 300G;Eiwitten;43.20;48.00;-0.10;0.11
260497;SORIA SPORT EMULSION MASSAGE 200ML;Massage;12.54;14.75;-0.15;0.18
2603033;CELLACARE RUGBANDAGE T2 17993;Rug;41.65;49.00;-0.15;0.18
3;FUTURO SPORT POLSBANDAGE 46378;Pols, hand en duim;12.64;14.87;-0.15;0.18
1615749;L-CARNITINE CAPS 60 66 METAGENICS;Uithouding;34.64;38.49;-0.10;0.11
2154243;PUSH MED ENKELBRACE RECHTS 35-38CM T4;Enkel en hiel;84.15;99.00;-0.15;0.18
2198703;PERSKINDOL RELAX SOFTOIL 250ML;Spierpijn;8.49;9.99;-0.15;0.18
2689081;DAVITAMON JUNIOR FRAMBOZEN NF COMP 60 VERV.1554690;Tonica;13.56;15.95;-0.15;0.18
3272473;ETIXX FULL TRAINING COMPLEX AARDBEI 1,4KG;Eiwitten;54.39;67.99;-0.20;0.25
2647857;CONCAP SPORT ECOPACK POT CAPS 180X450MG;Tonica;25.07;29.50;-0.15;0.18
636506;WELEDA MASSAGE OLIE ARNICA 200ML;Massage;15.72;18.49;-0.15;0.18
3233830;ETIXX ISOTONIC POWDER WATERMELON 12X35G;Vochtbalans;22.39;27.99;-0.20;0.25
1305333;Thuasne Ortel 4061 Pols Links T2;Pols, hand en duim;19.13;20.14;-0.05;0.05
614347;GIBORTHO KNIESCHIJFBESCHERMING WIT 33-38 T2 6496;Knie;62.33;73.33;-0.15;0.18
1046200;BOTA 40 AB ENKEL N 5 20CM;Enkel en hiel;12.32;14.50;-0.15;0.18
2453579;COENZYME Q10/100 BLISTER GEL 30 ORTHONAT;Tonica;13.87;16.32;-0.15;0.18
2344505;PHARMAGENERIX GLUCOSAMINE COMPLEX PG CAPS 60;Gewrichten;15.89;18.70;-0.15;0.18
2602886;FYTOSIL ORGANISCH SILICIUM+MSM & GLUCOSAMINE 1L;Gewrichten;51.39;54.10;-0.05;0.05
3007994;ISOSTAR ENERGY BOOSTER COLA 5X20G;Tonica;9.82;10.34;-0.05;0.05
3238672;PROMAGNOR CAPS 90X450MG;Melkzuurpreventie;35.05;38.95;-0.10;0.11
1522549;Dynastab Polsband Gesloten Rechts T1 7040;Pols, hand en duim;24.44;25.73;-0.05;0.05
2371144;TRISPORTPHARMA RECUP-SHAKE VANILLE PDR 1,5KG;Recuperatie;35.55;39.50;-0.10;0.11
280099;NAQI COLD PACK MEDIUM 27X27CM;Spierpijn;12.72;14.96;-0.15;0.18
1166859;APPEG ENKELSTUK EXTRA STERK L;Enkel en hiel;7.14;8.40;-0.15;0.18
2915817;TRISPORTPHARMA RATIO 2:1 ENERGYGEL GR. LEM. 10X50G;Sportenergie;19.80;22.00;-0.10;0.11
2040251;VISCOSPOT LINKS 2 T2;Enkel en hiel;36.00;40.00;-0.10;0.11
1303023;LEHNING BIOMAG BLISTER COMP 45;Magnesium;8.80;10.35;-0.15;0.18
3179116;MAGNESIUM 300+ TABL 160 BOIRON;Spierkrampen;19.46;22.90;-0.15;0.18
2833994;SORIA BETASOL TABL 60X600MG 6272;Tonica;21.21;24.95;-0.15;0.18
3217502;THERAPEARL HOT-COLD PACK NEK-SCHOUDER;Spierpijn;17.27;20.32;-0.15;0.18
1304179;CREATINE MONOHYDRAAT PDR OPLOSBAAR 500G DEBA;Melkzuurpreventie;42.50;50.00;-0.15;0.18
1154228;BOTA HANDPOLSBAND+DUIM 105 SKIN N4;Pols, hand en duim;38.50;45.30;-0.15;0.18
641712;BOTA PLUS ENKEL WH L;Enkel en hiel;12.32;14.50;-0.15;0.18
3194321;ALTISA ARGININE ORNITHINE LYSINE V-CAPS 90 151038;Uithouding;19.85;23.35;-0.15;0.18
2402675;SLOAN SPORT POLSBAND L;Pols, hand en duim;15.29;17.99;-0.15;0.18
2777746;ETIXX RECOVERY + ENERGY SPORT BAR CARAMEL 12X40G;Vochtbalans;19.99;24.99;-0.20;0.25
2896876;MANNAVITAL MACA PLATINUM V-CAPS 60;Tonica;14.32;16.85;-0.15;0.18
1045053;BOTA ORTHO DF 2110 WH N6;Knie;70.80;83.30;-0.15;0.18
3;FUTURO SPORT ADJUSTABLE KNEE STRAP 09189;Knie;15.50;18.23;-0.15;0.18
3;COBAN 2 3M COMPRESSIEZWACHTEL 5,0CMX2,70M 1 20022;Tape en windels;2.18;2.57;-0.15;0.18
1758978;PROMAGNOR CITROEN Z/SUIKER KAUWTABLETTEN 30X450MG;Spierkrampen;13.56;15.95;-0.15;0.18
196964;DALE 811 GAINE 4 BANDEN WIT L;Rug;47.62;56.02;-0.15;0.18
2917235;ICE POWER KIDS TUBE 60G;Massage;11.22;13.20;-0.15;0.18
2363703;ACTIMOVE WRIST SPLINT LINKS M 7341601;Pols, hand en duim;34.26;40.31;-0.15;0.18
196949;DALE 411 GAINE 3 BANDEN WIT L;Rug;39.59;46.58;-0.15;0.18
1067065;BOTA COLOR KNIE 3000 BLAUW L;Knie;34.68;40.80;-0.15;0.18
2527497;ETIXX CREATINE 3000 + TAURINE TABL 90;Melkzuurpreventie;23.99;29.99;-0.20;0.25
1463264;NAQI WARMING UP COPETITION 2 LIPO-GEL 500ML;Spierpijn;34.56;40.66;-0.15;0.18
1038439;OMNITAPE HARTM 2,00CMX10M 1 5000582;Tape en windels;5.11;6.39;-0.20;0.25
1380708;PERSKINDOL ACTIVE FLUIDE 250ML;Spierpijn;10.03;11.80;-0.15;0.18
3008018;ISOSTAR ENDURANCE B.C.A.A. RED FRUITS 5X20G;Uithouding;9.78;10.30;-0.05;0.05
2509925;TRISPORTPHARMA LACTOSIR POT CAPS 120;Melkzuurpreventie;25.20;28.00;-0.10;0.11
3;COBAN 3M REKVERBAND BLUE ROL 10,0CMX4,5M 1 1584;Tape en windels;4.60;5.41;-0.15;0.18
2158442;MCDAVID LIGHTWEIGHT BACK SUPPORT BLACK REGULAR 495;Rug;55.21;64.95;-0.15;0.18
2462125;BOSWELLIA EXTRACT 400MG CAPS 60 DEBA;Spierpijn;23.65;24.90;-0.05;0.05
3477163;COMPRESSPORT CALF R2V2 BLACK T1;Sportcompressie;29.75;35.00;-0.15;0.18
1463256;NAQI WARMING UP COMPETITION 1 LIPO-GEL 500ML;Spierpijn;34.56;40.66;-0.15;0.18
641753;BOTA PLUS KNIE WH M;Knie;12.32;14.50;-0.15;0.18
2415180;BOTA HANDPOLSBAND 211 SKIN UNIVERSEEL XL;Pols, hand en duim;36.63;43.10;-0.15;0.18
3033776;MAGNESIUM TABS TABL 60;Magnesium;12.58;14.80;-0.15;0.18
679837;BOTA HANDPOLSBAND+DUIM 100 SKIN N3;Pols, hand en duim;20.91;24.60;-0.15;0.18
3103116;ETIXX ISOTONIC ENERGY GEL LIME ZAKJE 12X40G;Vochtbalans;23.99;29.99;-0.20;0.25
2307577;TRISPORTPHARMA ERYTHROMAX BLISTER TABL 60;Tonica;37.80;42.00;-0.10;0.11
3168127;ETIXX RECOVERY SHAKE JUNIOR 400G;Recuperatie;18.39;22.99;-0.20;0.25
2154375;PUSH MED KNIEBRACE LINKS/RECHTS 28-31CM T1;Knie;119.42;140.50;-0.15;0.18
1744416;FYTOBELL ULMARIN 100ML;Tonica;13.81;16.25;-0.15;0.18
670877;GIBAUD ELLEBOOG A/EPICOND. WIT 22-24 T1 6298;Elleboog;37.74;44.40;-0.15;0.18
1653740;L-GLUTAMINE CAPS 90 534 METAGENICS;Aminozuren;24.64;28.99;-0.15;0.18
2154284;PUSH ORTHO ENKELORTHESE AEQUI LINKS 34-40CM T3;Enkel en hiel;87.12;102.50;-0.15;0.18
2527612;ETIXX ISOTONIC PH NEUTRAAL DRINK PDR 1000G;Vochtbalans;19.19;23.99;-0.20;0.25
1046192;BOTA 40 AB ENKEL N 4 19CM;Enkel en hiel;12.32;14.50;-0.15;0.18
679860;BOTA HANDPOLSBAND+DUIM 100 SKIN N6;Pols, hand en duim;20.91;24.60;-0.15;0.18
3144292;MOBIFLEX NEO TABL 90 CFR 2658987;Gewrichten;42.07;49.50;-0.15;0.18
2363828;ACTIMOVE KNEE SUPPORT XL 7341503;Knie;24.63;28.98;-0.15;0.18
3;FUTURO SPORT TENNIS ELLEBOOG 45975;Elleboog;15.12;17.79;-0.15;0.18
2154342;PUSH CARE KNIEBRACE LINKS/RECHTS 34-37CM T3;Knie;59.07;69.50;-0.15;0.18
3242989;NAQI MASSAGE LOTION SPORT NF 200ML;Massage;10.47;12.32;-0.15;0.18
1485036;DEXTRO ENERGY STICK CITROEN 1X47G;Sportenergie;1.14;1.34;-0.15;0.18
2665172;GLUTAMIN 800 BE LIFE GEL 60;Aminozuren;12.51;13.90;-0.10;0.11
3098076;BIOCURE MAGNESIUM LA FILMOMH.TABL 60 CFR 3537123;Magnesium;14.87;17.50;-0.15;0.18
1154194;BOTA HANDPOLSBAND+DUIM 105 SKIN N1;Pols, hand en duim;38.50;45.30;-0.15;0.18
2550101;RHUMAL COMPLET ZAKJE 90;Gewrichten;58.61;68.95;-0.15;0.18
3;COBAN 2 LITE 3M COMFORTZWACHTEL 7,5CMX3,60M 1;Tape en windels;17.90;21.06;-0.15;0.18
2324267;ORTIS FERRO PLUS-G N1 250ML;Ijzer;12.32;14.50;-0.15;0.18
3;FUTURO ELLEBOOGBANDAGE EPICONDIL. SKIN L 47863;Elleboog;23.19;27.28;-0.15;0.18
282319;GIBAUD STEUNGORDEL VERSTELB.H27 WIT 90-100 T3 6072;Rug;61.71;72.60;-0.15;0.18
1129469;WELEDA MASSAGE OLIE ARNICA 100ML;Massage;10.19;11.99;-0.15;0.18
2527455;ETIXX MULTIMAX TABL 90;Tonica;25.59;31.99;-0.20;0.25
3;COBAN 3M REKVERBAND RAINBOW ROL 7,5CMX4,5M 1 1583;Tape en windels;39.25;46.18;-0.15;0.18
1580216;ULTRAMEAL VANILLE PDR 630G 77 METAGENICS;Eiwitten;28.34;31.49;-0.10;0.11
1443449;EDEN RODE BIETSAP 750ML;Uithouding;2.93;3.08;-0.05;0.05
2716454;TRIBULUS TERRESTRIS GEL 60 ORTHONAT;Tonica;16.47;19.38;-0.15;0.18
3;FUTURO DUIMSPALK L/XL 45842;Pols, hand en duim;25.55;30.06;-0.15;0.18
3;NEXCARE 3M COLDHOT PREMIUM+HOES 10X26,5 N15710DAB;Spierpijn;12.77;15.02;-0.15;0.18
3;NEXCARE 3M COLDHOT MAXI+HOES 20,0X30CM N1578DAB;Spierpijn;14.62;17.20;-0.15;0.18
1549906;PSB SPORT BRACE PATELLABAND ONE SIZE;Knie;21.25;25.00;-0.15;0.18
1705680;Ortel Knieband Forte T2 2325;Knie;27.07;28.49;-0.05;0.05
662262;NAQI MASSAGE OIL REPAIR SPRAY 100ML;Massage;21.85;25.71;-0.15;0.18
2158905;MCDAVID ELBOW BRACE ELASTIC BLACK L 512;Elleboog;12.71;14.95;-0.15;0.18
3056793;FORMAG COMP 60 + 30 COMP GRATIS;Magnesium;19.55;23.00;-0.15;0.18
2728335;BIOVER MAGNESIUM FORTE TABL 45;Magnesium;6.37;7.49;-0.15;0.18
2154219;PUSH MED ENKELBRACE RECHTS 26-29CM T1;Enkel en hiel;84.15;99.00;-0.15;0.18
892190;TENSOPLAST SPORT 10CMX2,5M 1 7155100;Tape en windels;13.84;16.28;-0.15;0.18
2989077;MAGNESIUM PLUS COMP 90 PHARMANUTRICS;Magnesium;25.24;29.70;-0.15;0.18
1038447;OMNITAPE HARTM 3,75CMX10M 1 5000592;Tape en windels;7.45;9.31;-0.20;0.25
233668;BOTA PLUS KNIE SK S;Knie;12.32;14.50;-0.15;0.18
176081;BOTA 44 AB ENKEL 23CM M;Enkel en hiel;12.32;14.50;-0.15;0.18
1485028;DEXTRO ENERGY STICK NATUUR 1X47G;Tonica;1.14;1.34;-0.15;0.18
2363869;ACTIMOVE ANKLE SUPPORT XL 7341403;Enkel en hiel;19.29;22.70;-0.15;0.18
2936268;TIGRAL BALSEM ESS OLIE 30ML;Massage;10.62;12.50;-0.15;0.18
194993;NAQI BODY COOLER LOTION 200ML;Massage;9.66;11.36;-0.15;0.18
1044460;BOTA ORTHO DF+BALEINEN 1000 SK N2;Knie;25.58;30.10;-0.15;0.18
2762185;MAGNESIUM B6 DUOPACK CAPS 2X60;Magnesium;13.17;15.50;-0.15;0.18
687186;DALE 818 GAINE 4 BANDEN WIT XL;Rug;59.38;69.86;-0.15;0.18
1485028;DEXTRO ENERGY STICK NATUUR 1X47G;Sportenergie;1.14;1.34;-0.15;0.18
3116894;WOLF ENKELSTUK SPORT M 1;Enkel en hiel;5.17;5.75;-0.10;0.11
670885;GIBAUD ELLEBOOG A/EPICOND. WIT 30-32 T5 6298;Elleboog;37.74;44.40;-0.15;0.18
2154169;PUSH MED ENKELBRACE LINKS 29-32CM T2;Enkel en hiel;84.15;99.00;-0.15;0.18
2451383;ULTRAMEAL PLUS 360 VANILLE POT 728G METAGENICS;Eiwitten;41.39;45.99;-0.10;0.11
2154524;PUSH MED RUGBRACE 110-125CM T5;Rug;201.45;237.00;-0.15;0.18
2401289;SLOAN SPORT ENKELBAND M;Enkel en hiel;23.79;27.99;-0.15;0.18
3274867;BARINUTRICS IJZER AARBEI KAUWTABL 90;Ijzer;16.99;19.99;-0.15;0.18
2727931;FERIXX TABL 30X 757MG;Ijzer;7.01;8.25;-0.15;0.18
2603058;CELLACARE RUGBANDAGE T4 17996;Rug;41.65;49.00;-0.15;0.18
2658987;MOBIFLEX TABL 90 CFR 3144292;Gewrichten;42.07;49.50;-0.15;0.18
1549914;PSB SPORT BRACE ARM ONE SIZE;Elleboog;21.25;25.00;-0.15;0.18
3026333;FYTOSTAR GLUCOSAMINE 1500 TABL 90;Gewrichten;18.66;21.95;-0.15;0.18
2518462;DEXSIL PHARMA GEWRICHTEN DRINKBARE OPL 1L;Gewrichten;35.10;41.30;-0.15;0.18
3130671;GLUTAZOL 5000 ENERGETICA PDR 400G VERV.2675080;Aminozuren;32.45;38.18;-0.15;0.18
3016615;GIBAUD KNIEBAND L 5031;Knie;11.68;12.29;-0.05;0.05
614321;GIBAUD ELLEBOOG A/EPICOND. WIT 28-30 T4 6298;Elleboog;37.74;44.40;-0.15;0.18
2665172;GLUTAMIN 800 BE LIFE GEL 60;Aminozuren;12.51;13.90;-0.10;0.11
3012341;CREATINE 5000 PDR ZAKJE 30X4G;Krachtboosters;79.98;84.19;-0.05;0.05
233676;BOTA PLUS KNIE SK M;Knie;12.32;14.50;-0.15;0.18
1549781;PSB SPORT BRACE WRIST RECHTS 2;Pols, hand en duim;38.25;45.00;-0.15;0.18
3107935;ETIXX GINSENG&GUAR.ENERGY GEL RED C.-CHERRY 12X50G;Uithouding;26.39;32.99;-0.20;0.25
3249638;COMPRESSPORT CALF R2 BLACK T5;Sportcompressie;29.75;35.00;-0.15;0.18
2363745;ACTIMOVE WRIST SPLINT RECHTS M 7341604;Pols, hand en duim;34.26;40.31;-0.15;0.18
1226901;MAGNESIUM ACTIF CAPS 100 X 600MG DEBA;Magnesium;21.25;25.00;-0.15;0.18
634840;BOTA PLUS ELLEBOOG SK M;Elleboog;12.32;14.50;-0.15;0.18
3;COBAN 2 LITE 3M COMFORTZWACHTEL 10,0CMX3,60M 1;Tape en windels;11.04;12.99;-0.15;0.18
2307551;CO-Q10 MAGNUM BE LIFE PLANTAARD. GEL 60;Tonica;20.70;23.00;-0.10;0.11
2830495;FERRO PLUS NATURAL ENERGY CAPS 30;Ijzer;21.24;24.99;-0.15;0.18
2398998;PURESSENTIEL GEWRICHTEN ROLLER 14 ESS OLIE 75ML;Massage;14.36;16.90;-0.15;0.18
2156685;MCDAVID LIGHTWEIGHT ANKLE BRACE WHITE XL 199;Enkel en hiel;40.76;47.95;-0.15;0.18
1043710;BOTA PLUS ENKEL+VELCRO WH LI XL;Enkel en hiel;18.61;21.90;-0.15;0.18
2454510;TAURIN 500 BE LIFE GEL 90;Tonica;11.74;13.05;-0.10;0.11
2709848;ORTIS RED ENERGY BIO Z/ALC 1X15ML;Tonica;1.54;2.00;-0.23;0.30
2157758;MCDAVID DUAL STRAP ANKLE SUPPORT WHITE M 433;Enkel en hiel;28.01;32.95;-0.15;0.18
2954378;PURESSENTIEL GEWRICHTEN BALSEM 14 ESS OLIE 30ML;Massage;13.43;15.80;-0.15;0.18
3070372;MAGNESIUM EXTRA NATURAL ENERGY CAPS 60;Magnesium;21.24;24.99;-0.15;0.18
1477793;PROMAGNOR SACH/ ZAKJE 30 X 450MG;Magnesium;16.11;18.95;-0.15;0.18
1476852;GLUCOSAM-PLUS COMP 180 DEBA;Gewrichten;47.60;56.00;-0.15;0.18
2324283;SORIA FOST PRINT SPORT DRINKBARE AMP 20X15ML;Tonica;25.29;29.75;-0.15;0.18
3;FUTURO COMFORT LIFT ELBOW SMALL 76577;Elleboog;11.66;13.72;-0.15;0.18
2324275;ORTIS FERRO PLUS-G N1 COMP 24;Ijzer;12.15;14.30;-0.15;0.18
2158897;MCDAVID ELBOW BRACE ELASTIC BLACK M 512;Elleboog;12.71;14.95;-0.15;0.18
1339357;MAKE MY DAY SINAAS PDR OPLOSBAAR 1200G DEBA;Sportenergie;17.62;23.50;-0.25;0.33
1690387;OPTIMUM HEALTH TABL 120 6994 METAGENICS;Tonica;55.79;61.99;-0.10;0.11
2375368;WHEY PROTEIN 100% AARDBEI 750G;Eiwitten;28.50;30.00;-0.05;0.05
1485036;DEXTRO ENERGY STICK CITROEN 1X47G;Tonica;1.14;1.34;-0.15;0.18
147751;GIBORTHO DIJSTUK H21 WIT 57-67 T3 6519;Dij;24.62;28.97;-0.15;0.18
2497378;SLOAN ENKEL WIT XL;Enkel en hiel;18.69;21.99;-0.15;0.18
2952208;MAGNECAPS SPIERKRAMPEN NF CAPS 30;Melkzuurpreventie;12.04;14.16;-0.15;0.18
2862324;TIGER BALM RED 19G;Massage;6.93;7.70;-0.10;0.11
2809283;ARKOROYAL DYNERGIE UNICADOSES 10;Tonica;11.77;13.85;-0.15;0.18
1046267;BOTA 40 AB ENKEL N11 26CM;Enkel en hiel;12.32;14.50;-0.15;0.18
2989390;MAGNIXX PLUS TABL 160;Spierkrampen;33.96;39.95;-0.15;0.18
2434603;BIO-GLUCOSAMINE PLUS TABL 100;Gewrichten;13.56;15.95;-0.15;0.18
612564;SORIA SPORT OIL MASSAGE 200ML;Massage;12.54;14.75;-0.15;0.18
3;FUTURO SPORT ADJUSTABLE KNEE STABILIZER 47550;Knie;24.65;29.00;-0.15;0.18
3300225;DERMAPLAST CREME MASSAGE WARMING&RELAXING 100ML;Massage;10.94;12.87;-0.15;0.18
687905;BOTA PLUS ENKEL WH S;Enkel en hiel;12.32;14.50;-0.15;0.18
2363794;ACTIMOVE KNEE SUPPORT S 7341500;Knie;24.63;28.98;-0.15;0.18
2157675;MCDAVID ANKLE SUPPORT BLACK/SCARLET S 431;Enkel en hiel;19.51;22.95;-0.15;0.18
3;COBAN 2 3M COMFORTZWACHTEL 5,0CMX3,60M 1 20012;Tape en windels;6.09;7.17;-0.15;0.18
2371078;TRISPORTPHARMA ENERGY DRINK TROPICAL PDR 1KG;Sportenergie;23.35;25.95;-0.10;0.11
3;FUTURO POLSSPALK OMKEERBAAR S 47853;Pols, hand en duim;33.13;38.98;-0.15;0.18
2158806;MCDAVID KNEE BRACE ELASTIC BLACK S 510;Knie;12.71;14.95;-0.15;0.18
2941490;CHONDROSAN CAPS 30;Gewrichten;21.21;24.95;-0.15;0.18
2663615;FLEXOFYTOL CAPS 60;Spierpijn;16.91;19.90;-0.15;0.18
2461358;GIBAUD SCHOUDERBAND THERMISCH ZWART M 4331;Schouder;66.72;78.49;-0.15;0.18
675694;OSTEO B PLUS BIOTICS COMP 90;Gewrichten;29.19;34.34;-0.15;0.18
1154244;BOTA HANDPOLSBAND+DUIM 105 SKIN N6;Pols, hand en duim;38.50;45.30;-0.15;0.18
2371094;TRISPORTPHARMA RECUP-SHAKE CHOCO PDR 1,5KG;Recuperatie;35.55;39.50;-0.10;0.11
2527646;ETIXX COENZYME Q10 100 + CARNITINE CAPS 30;Tonica;18.39;22.99;-0.20;0.25
2972198;NUTRIMONIUM NATUUR NF PDR 571G 15820 METAGENICS;Tonica;47.59;55.99;-0.15;0.18
2862357;TIGER BALM WIT 30G;Massage;8.73;9.70;-0.10;0.11
2730000;PURE MAGNESIUM CAPS 30;Magnesium;9.69;11.40;-0.15;0.18
1593078;ICE POWER COLD SPRAY 200ML;Spierpijn;9.77;11.50;-0.15;0.18
636969;AKILEINE SPORT CREME NOK TUBE 75ML 10377;Massage;9.35;11.00;-0.15;0.18
2952208;MAGNECAPS SPIERKRAMPEN NF CAPS 30;Magnesium;12.04;14.16;-0.15;0.18
2105336;SORIA HEMATINIC TABL 60 1207;Ijzer;12.71;14.95;-0.15;0.18
3;COBAN 3M REKVERBAND TAN 5,0CMX4,57M ROL 1 1582P;Tape en windels;3.43;4.03;-0.15;0.17
3103124;ETIXX BETA ALAN. SLOW RELEASE TABL 240;Uithouding;63.99;79.99;-0.20;0.25
1094135;VISCOGIB HIELVERHOGER X 2 34-38 T1 6369;Enkel en hiel;25.36;29.84;-0.15;0.18
1304179;CREATINE MONOHYDRAAT PDR OPLOSBAAR 500G DEBA;Krachtboosters;42.50;50.00;-0.15;0.18
2371110;TRISPORTPHARMA HYDRA-MAX LEMON PDR 1KG;Vochtbalans;23.35;25.95;-0.10;0.11
641761;BOTA PLUS KNIE WH L;Knie;12.32;14.50;-0.15;0.18
2454486;L-CARNITINE 750 BE LIFE TABL 60;Uithouding;17.91;19.90;-0.10;0.11
2371474;TRISPORTPHARMA FERROSIR BLISTER CAPS 4X15;Ijzer;26.10;29.00;-0.10;0.11
2668036;PUSH MED ENKELBRACE AEQUI FLEX LINKS 27-31CM T1;Enkel en hiel;87.12;102.50;-0.15;0.18
2962488;DYNASPORT RECUP HLE MAS. 30ML DYNAR;Massage;15.21;17.90;-0.15;0.18
2156974;MCDAVID PATELLA KNEE SUPPORT BLACK S 421;Knie;55.21;64.95;-0.15;0.18
1549799;PSB SPORT BRACE WRIST LINKS 3;Pols, hand en duim;38.25;45.00;-0.15;0.18
1549815;PSB SPORT BRACE ANKLE RECHTS 1;Enkel en hiel;65.87;77.50;-0.15;0.18
1521384;ICE POWER GEL 75ML;Massage;8.49;9.99;-0.15;0.18
2154052;PUSH CARE ENKELBRACE LINKS 26-29CM T1;Enkel en hiel;50.57;59.50;-0.15;0.18
2434603;BIO-GLUCOSAMINE PLUS TABL 100;Gewrichten;13.56;15.95;-0.15;0.18
2895373;PHARMATON VITALITY CAPLETS 90 NF;Tonica;37.39;43.99;-0.15;0.18
2719508;COENZYME Q10 30MG + MAGNESIUM TABL 90+30 5803;Tonica;32.30;38.00;-0.15;0.18
