CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
3351491;BODYSOL SUN LIPSTICK IP30 FRUITY 5G;Lippen;4.21;4.95;-0.15;0.18
3016052;ASSANIS FAMILY GEL A/BACTERIEEL Z/SPOELEN 980ML;Ontsmetting en zeep;16.91;19.90;-0.15;0.18
2034270;VICHY AQUALIA THERMAL UV 50ML;Dag- en nachtcrème;19.96;24.95;-0.20;0.25
2024636;LRP TOLERIANE DEMAQ YEUX 30X5ML;Ogen;13.20;16.50;-0.20;0.25
3007887;DERMOLIN NACHTCREME 50ML;Dag- en nachtcrème;8.07;9.50;-0.15;0.18
3314770;ADERMA RHEACALM MICELLAIRE MELK FL 200ML;Reinigen;11.56;13.60;-0.15;0.18
1608819;MOSQUETAS ROSE CR ROZENOLIE BIO A/RIMPEL 50ML;Dag- en nachtcrème;22.52;26.50;-0.15;0.18
3003209;VICHY FDT DERMABLEND COMPACT CREME 35 10G;Gezicht;20.44;25.55;-0.20;0.25
3112042;BIODERMA PHOTODERM BRONZ IP50+ DR.OLIE SPRAY 200ML;Lichaam en gelaat;20.54;24.17;-0.15;0.18
2477008;DENSITIUM CREME RICHE POT 50ML;Dag- en nachtcrème;44.28;49.20;-0.10;0.11
2978948;BLISTEX MED PLUS STICK 4,25G;Lippen;2.71;3.19;-0.15;0.18
3066248;CCS BODYLOTION 400ML 46239;Verzorging lichaam;10.51;12.37;-0.15;0.18
2962124;AVENE YSTHEAL A/RIMPEL CONTOUR OGEN+LIPPEN 15ML;Ogen;18.09;23.50;-0.23;0.30
2590958;BIODERMA SEBIUM H2O MICELLAIRE OPL VH 100ML;Acné-huid;7.37;8.67;-0.15;0.18
2679223;AXITRANS LOTION GEVOELIGE HUID 50ML;Lotion en roller;16.91;19.90;-0.15;0.18
2885044;VICHY NORMADERM DAGVERZORGING GLOBAL 50ML;Acné-huid;14.36;17.95;-0.20;0.25
3263951;AVENE MELK ZELFBRUINER HYDRATEREND 100ML;Bruinen zonder zon;13.09;17.00;-0.23;0.30
2324465;AKILEINE GROEN POEDER ABSORBEREND 75G 103110;Zweetvoeten;10.71;12.60;-0.15;0.18
2793750;BIO-OIL HERSTELLENDE OLIE 60ML;Verzorging lichaam;10.19;11.99;-0.15;0.18
2985869;BIODERMA SENSIBIO AR BB VERZORGINGSCR.A/ROODH 40ML;Gezicht;17.78;20.92;-0.15;0.18
1274257;AQUAGENA ZEEP DH 100G;Bad en douche;3.31;3.90;-0.15;0.18
2618759;MUSTELA BB DERMO REINIGING Z/ZEEP NF FL 200ML;Bad en douche;6.80;8.00;-0.15;0.18
3037686;LAINO DEODORANT CITRUS ROLL-ON 50ML;Zonder aluminium;5.06;5.95;-0.15;0.18
2037463;LRP KERIUM DS CREME 40ML;Beschadigde en geirriteerde huid;9.84;12.30;-0.20;0.25
3032323;EYE CARE VAO PERFECTION 1314 COQUELICOT 5ML;Nagels;10.92;12.85;-0.15;0.18
2741270;APIVITA WINE ELIXIR CR EIJK GEZ.A/RIMP&VERSTEV50ML;Dag- en nachtcrème;32.72;38.50;-0.15;0.18
2716397;DERMALEX ATOPIC ECZEMA 100G;Verzorging lichaam;16.96;19.95;-0.15;0.18
3231123;ECOPHANE BIORGA SH VERSTERK. 200ML;Haarverzorging;10.20;12.00;-0.15;0.18
1494897;EYE CARE MASCARA 221 NOIR 4G;Ogen;9.56;11.25;-0.15;0.18
2032654;Vichy Aqualia Thermal Rijke Creme 50ml;Dag- en nachtcrème;18.84;23.55;-0.15;0.25
3010568;LISANDRA COSMENAIL VAO 109 BLEU FONCE NACRE 5ML;Nagels;4.21;4.95;-0.15;0.18
2783421;PARASIDOSE BEHANDELENDE VERZORGING FL 110ML;Haarverzorging;12.71;14.95;-0.15;0.18
2697910;PURESSENTIEL DEO 3 ESS.OLIEN STICK BIO 50ML;Stick;9.77;11.50;-0.15;0.18
2209914;KORRES KF DAGCR TALGREGUL.VH-GEM H POMEGRAN. 40ML;Acné-huid;23.76;27.95;-0.15;0.18
2032191;VICHY PT REINIGINGSLOTION MICELLAIRE 200ML;Reinigen;12.20;15.25;-0.20;0.25
3278769;RAIN PHARMA HAND WASH CALM. BOTANICAL TOUCH 300ML;Ontsmetting en zeep;15.26;17.95;-0.15;0.18
2031326;LRP TOLERIANE FDT CORRECT.FLUIDE 16 HALE 30ML;Gezicht;15.68;19.60;-0.20;0.25
2974160;BODYSOL CONDITIONER NORMAAL HAAR 150ML NEW;Haarverzorging;5.09;5.99;-0.15;0.18
2951366;KORRES A/PERSPIRANT PARFUM EQUISETUM 30ML;Lotion en roller;10.62;12.50;-0.15;0.18
3051778;AVENE SOL ZONNEOLIE IP30 200ML;Lichaam en gelaat;16.55;21.50;-0.23;0.30
3031408;APIVITA HANDCREME VOEDEND ALOE TUBE 50ML;Droge handen;5.52;6.50;-0.15;0.18
2343911;ODOREX EXTRA DRY CREME 50ML;Creme;8.46;9.95;-0.15;0.18
2584308;AURIGENE MICRO EMULSION P A/RIMPEL FL 15ML;Dag- en nachtcrème;44.20;52.00;-0.15;0.18
2048452;LABIAROM GEL LABIAL 5ML;Lippen;9.60;11.29;-0.15;0.18
3043692;LRP ROSALIAC CC CREME IP30 50ML;Roodheid verzorging;16.16;20.20;-0.20;0.25
2157469;NEOSTRATA OILY SKIN SOLUTION 8 AHA 100ML;Reinigen;24.48;28.80;-0.15;0.18
3033719;VICHY FDT TEINT IDEAL FLUIDE 25 30ML;Gezicht;17.88;22.35;-0.20;0.25
2033496;VICHY HOMME SCHEERGEL ANTI IRRIT. 150ML;Voor of na het scheren;9.80;12.25;-0.20;0.25
3170677;VICHY NORMADERM BB MEDIUM 40ML;Gezicht;16.20;20.25;-0.20;0.25
3341757;AVENE LOTION MICELLAIRE 400ML;Reinigen;15.01;19.50;-0.23;0.30
2415289;KORRES KM CHERRY GLOSS 37 GOLDEN BROWN;Lippen;13.81;16.25;-0.15;0.18
2741569;APIVITA CLEANSING LOTION ZUIV. HUID NORM/SEC 200ML;Reinigen;12.06;14.19;-0.15;0.18
3173598;VICHY CAP IDEAL SOLEIL IP30 BRONZE SPRAY 200ML;Lichaam en gelaat;17.96;22.45;-0.20;0.25
2133197;AVENE COLD CREAM CREME 100ML;Verzorging lichaam;12.70;16.50;-0.23;0.30
3030665;LRP ANTHELIOS KA 50ML;Gelaat 50+ en 30+;16.80;21.00;-0.20;0.25
3070265;VICHY IDEALIA SERUM OGEN TUBE 15ML;Ogen;19.64;24.55;-0.20;0.25
3010329;LISANDRA COSMENAIL VAO 14 ROUGE TENDRE 5ML;Nagels;4.21;4.95;-0.15;0.18
2669596;EUCERIN DROGE HUID HYAL UREA CR A/RIMPEL DAG 50ML;Dag- en nachtcrème;23.37;27.50;-0.15;0.18
2934388;LRP ISO UREA MD BALSEM PSORIASIS 100ML;Verzorging lichaam;15.44;19.30;-0.20;0.25
3173788;APAISAC BIORGA EMULS NETTOYANT HYDRA. 24H FL 200ML;Reinigen;12.75;15.00;-0.15;0.18
3291010;DERMOLIN SHAMPOO GEL 400ML;Haarverzorging;10.16;11.95;-0.15;0.18
2743177;APIVITA EXPRESS MASKER DETOX. SCRUB ZEEWIER 8G;Masker en serum;4.58;5.39;-0.15;0.18
3040789;URIAGE HYSEAC REINIGINGSCREME VH 150ML;Acné-huid;11.56;13.60;-0.15;0.18
3026663;LISANDRA COSMENAIL VAO 30 ROUGE BURLAT 5ML;Nagels;4.21;4.95;-0.15;0.18
2901643;APIVITA CONDITIONER COLOR.HAIR SUNFLOW.-HONEY150ML;Haarverzorging;9.26;10.89;-0.15;0.18
3092525;LISANDRA COSMENAIL VAO MINI 40 BLEU ROYAL 5ML;Nagels;4.21;4.95;-0.15;0.18
3237674;WELEDA AMANDEL BODYLOTION VERZACHTEND 200ML;Verzorging lichaam;11.89;13.99;-0.15;0.18
2745560;APIVITA SHAMPOO GEKLEURD HAAR 250ML;Haarverzorging;8.70;10.23;-0.15;0.18
3401189;KORRES KF KIWI GENTLE EXFOLIATING SCRUB 18ML;Reinigen;8.41;9.90;-0.15;0.18
3010618;LISANDRA COSMENAIL VAO AMER 15ML;Nagels;7.22;8.50;-0.15;0.18
3031390;APIVITA CREME DROGE EN GEBARSTEN HANDEN TUBE 50ML;Kloven;5.10;6.00;-0.15;0.18
2741635;APIVITA LIP CARE LIPSTICK PROPOLIS 4,4G;Lippen;3.74;4.40;-0.15;0.18
2828978;LRP ROSALIAC AR INTENSE CREME 40ML;Roodheid verzorging;17.20;21.50;-0.20;0.25
1551340;VERRULYSE METHIONINE NF DRAG. 40;Wratten;9.51;11.19;-0.15;0.18
2980431;ZAP X C200 SPECIALE NETENKAM;Haarverzorging;17.81;20.95;-0.15;0.18
3003191;VICHY FDT DERMABLEND COMPACT CREME 45 10G;Gezicht;20.44;25.55;-0.20;0.25
2669471;BIODERMA SEBIUM SERUM CONCENTRE TUBE 40ML;Reinigen;15.17;17.85;-0.15;0.18
3133865;VICHY HOMME IDEALIZER HYDRATANT RASAGE FREQ. 50ML;Voor of na het scheren;22.04;27.55;-0.20;0.25
300855;VICHY DERCOS SH SEBO CORRECT. VET HAAR 200ML;Haarverzorging;10.60;13.25;-0.20;0.25
2748671;BIODERMA PHOTODERM BRONZ IP50+ SPRAY LICHAAM 200ML;Lichaam en gelaat;19.77;23.26;-0.15;0.18
2985869;BIODERMA SENSIBIO AR BB VERZORGINGSCR.A/ROODH 40ML;Roodheid verzorging;17.78;20.92;-0.15;0.18
2252716;SEADERM HANDCREME FL 50ML;Droge handen;6.51;6.85;-0.05;0.05
3255155;PERFEDERM HANDCREME INTENS.VERZ.N/PARF.TUBE 60ML;Droge handen;5.06;5.95;-0.15;0.18
2801421;BODYSOL KIDS DOUCHE 2IN1 WATERMELOEN 250ML;Bad en douche;4.24;4.99;-0.15;0.18
3366200;NEUTROGENA CREME DROGE-BESCHAD.VOET NF TUBE 100ML;Droge voeten;11.77;13.85;-0.15;0.18
3032364;Eye Care Vao Perfection 1318 Parme 5ml;Nagels;14.65;15.43;-0.05;0.05
2029072;VICHY FDT FLEXILIFT TEINT A/RIMPEL 25 NUDE 30ML;Gezicht;19.56;24.45;-0.20;0.25
3401155;KORRES KF GRAPE DEEP EXFOLIATING SCRUB 18ML;Reinigen;8.41;9.90;-0.15;0.18
3238045;SEBIACLEAR GEL MOUSSANT TBE 400ML;Reinigen;12.70;14.11;-0.10;0.11
2232205;VERATTIVA ANTI RIMPEL GELAAT VERSTEVIGEND 50ML;Dag- en nachtcrème;29.48;34.68;-0.15;0.18
1063361;AVENE COLD CREME LIPPEN 4,5 G;Lippen;5.20;6.75;-0.15;0.30
3112117;NEOSTRATA SKIN ACTIVE CELLULAR RESTORATION TBE 50G;Dag- en nachtcrème;61.20;72.00;-0.15;0.18
2037273;LRP TOLERIANE TEINT MINERAL 11 9G;Gezicht;16.24;20.30;-0.20;0.25
2942951;VICHY DERCOS NEOGENIC AMP 28X6ML;Haarverzorging;72.76;90.95;-0.20;0.25
3262755;APIVITA MASKER ZACHT REINIGING ROZE KLEI TUBE 50ML;Masker en serum;11.05;13.00;-0.15;0.18
2108538;ASSANIS POCKET GEL CLASSIC 1X80ML;Ontsmetting en zeep;5.23;6.15;-0.15;0.18
1784347;AKILEINE BLAUW VOETBALSEM HYDRADEFENS 125ML 102120;Droge voeten;12.58;14.80;-0.15;0.18
2209898;KORRES KF REINIGINGSGEL WHITE TEA 200ML;Reinigen;18.06;21.25;-0.15;0.18
3026697;LISANDRA COSMENAIL VAO 33 VERT EMERAUDE 5ML;Nagels;4.21;4.95;-0.15;0.18
2961191;DUCRAY SENSINOL SERUM 30ML;Haarverzorging;12.66;14.90;-0.15;0.18
2839850;SAUGELLA ACTIVE EMULS 250ML;Verzorging lichaam;8.88;10.45;-0.15;0.18
3092582;LISANDRA COSMENAIL VAO MINI 117 GRIS ROZE 5ML;Nagels;4.21;4.95;-0.15;0.18
2746311;BERGASOL AEROSOL IP20 NF 150ML;Lichaam en gelaat;15.96;19.95;-0.20;0.25
3247285;APIVITA BEE RADIANT OOGCREME A/AGE FL 15ML;Ogen;29.75;35.00;-0.15;0.18
2743045;APIVITA CONDITIONER DROOG-UITGEDROOGD HAAR 150ML;Haarverzorging;9.26;10.89;-0.15;0.18
2456259;PHYTOPLAGE VOILE PROTECTEUR SOLAIRE FL 125ML;Lichaam en gelaat;12.32;14.50;-0.15;0.18
1524420;Eye Care Oogschaduw Creme Cannelle 4001;Ogen;20.80;21.90;-0.05;0.05
2023000;VICHY SOIN CORP. CREME DEPIL DERMO-TOLER. 150ML;Verzorging lichaam;13.88;17.35;-0.20;0.25
3033016;BIODERMA NODE P KALMERENDE A/ROOS SHAMPOO 400ML;Haarverzorging;11.44;13.46;-0.15;0.18
2036457;LRP TOIL PHYSIO DEO FYSIO 24U STICK 40G;Zonder aluminium;9.52;11.90;-0.20;0.25
3366366;CETAPHIL ADVANCED LOTION HYDRATEREND POMPFL 470ML;Verzorging lichaam;20.36;23.95;-0.15;0.18
2037992;LRP TOIL PHYSIO DOUCHE GEL 750ML;Bad en douche;9.52;11.90;-0.20;0.25
3294006;OCUVERS OOGSPRAY LIPOSTAMIN 15ML;Ogen;11.81;13.90;-0.15;0.18
3038288;LIERAC MAGNIFICENCE OGEN STYLO-PENSEEL 4,5ML;Ogen;33.15;39.00;-0.15;0.18
3049434;KORRES KF CREME A/VLEKKEN WILD ROSE+VIT C 30ML;Pigmentvlekken;33.87;39.85;-0.15;0.18
1283688;FARMATINT BLOND CENDRE/ ASKLEUR 7C;Haarverzorging;11.73;13.80;-0.15;0.18
2934917;AVENE ZONNECREME IP50+ N/PARF 50ML;Gelaat 50+ en 30+;13.47;17.50;-0.23;0.30
2741759;APIVITA BODY TONIC LICHAAMSMELK TONIFICEREND 200ML;Verzorging lichaam;11.03;12.98;-0.15;0.18
2596096;ASSANIS HANDGEL EXOTISCH KOKOS-VANILLE 80ML;Ontsmetting en zeep;5.23;6.15;-0.15;0.18
3037702;LAINO DEODORANT PERZIK-PASSIEVRUCHT ROLL-ON 50ML;Zonder aluminium;5.06;5.95;-0.15;0.18
3414281;BODYSOL HYDRABOX SOS HAND 100ML & LIP 4,8G;Droge handen;8.49;9.99;-0.15;0.18
3008331;LISANDRA COSMENAIL VAO 7 MANDARINE CLAIR 5ML;Nagels;4.21;4.95;-0.15;0.18
3414364;DERMALEX HANDCREME 2X75ML 2DE -50%;Droge handen;8.92;10.49;-0.15;0.18
2897189;APIVITA COLOR HAAR N4.20 VIOLET -PPD;Haarverzorging;16.11;18.95;-0.15;0.18
2962751;Eye Care Vao Ultra Silic.uree 1527 Myrtille 4,7ml;Nagels;13.73;14.46;-0.05;0.05
3296324;BODYSOL DOUCHE CREME ORCHIDEE 500ML;Bad en douche;6.37;7.49;-0.15;0.18
2936169;TOPIDERM SHAMPOO DUO SH + SCHILFERBLOCK 2X200ML;Haarverzorging;16.32;19.20;-0.15;0.18
3340247;BODYSOL KIDS SUNCREAM VISIPROT IP50 125ML;Gelaat 50+ en 30+;13.56;15.95;-0.15;0.18
2035590;LRP EFFACLAR DUO 40ML + GEL 125ML;Acné-huid;12.72;15.90;-0.20;0.25
2654929;DAX ALCOLIQUID RECHARGE DA 700ML;Ontsmetting en zeep;16.15;19.00;-0.15;0.18
3321791;ACTIPUR MICELLAIRE OPL. REINIG. ZUIVEREND FL 500ML;Acné-huid;16.11;18.95;-0.15;0.18
2928661;URIAGE AQUAPRECIS GEL VERMOEIDE OGEN HYDRA TBE15ML;Ogen;17.42;20.50;-0.15;0.18
1303296;MORDAN WRATTEN-LIKDOORN OPL 15ML;Voetwratten en eksterogen;5.91;6.57;-0.10;0.11
1491679;GALENCO BODY CARE BADSCHUIM 1L;Bad en douche;13.59;15.99;-0.15;0.18
2897031;APIVITA COLOR HAAR N1.0 ZWART -PPD;Haarverzorging;16.11;18.95;-0.15;0.18
3153905;AVENE ZONNEMELK KIND IP50+ 250ML;Lichaam en gelaat;15.78;20.50;-0.23;0.30
3110095;EUCERIN ANTI REDNESS KALMERENDE VERZORGING 50ML;Roodheid verzorging;19.12;22.50;-0.15;0.18
3343795;BIONNEX ACNEDERM TONER REVITALISEREND FL 250ML;Acné-huid;11.01;12.95;-0.15;0.18
3047008;BIOSOLIS SUNMILK IP30 100ML VERV.2700839;Lichaam en gelaat;17.81;20.95;-0.15;0.18
2917730;DR.FIX BALSEM DROGE VOETEN ORGANIC 75ML FX02787;Droge voeten;10.75;11.95;-0.10;0.11
2387280;LIERAC HOMME ULTRA HYDRA BALSEM DH TUBE 50ML;Hydraterend;27.62;32.50;-0.15;0.18
2767952;LIERAC DEMAQ PURETE SCHUIMEND WATER POMPFL 200ML;Reinigen;14.02;16.50;-0.15;0.18
2918845;NEOSTRATA HIGH POTENCY CREAM 20 AHA POMPFL 30G;Dag- en nachtcrème;42.33;49.80;-0.15;0.18
1579424;Eye Care Lipgloss 20 Naturel;Lippen;20.00;21.05;-0.05;0.05
2507192;EUCERIN SUN LOTION EXTRA LIGHT IP30 150ML;Lichaam en gelaat;16.15;19.00;-0.15;0.18
3153525;BEE NATURE HANDCREME 40ML;Droge handen;11.04;12.99;-0.15;0.18
2033546;LRP TOIL PHYSIO LOTION VERZACHTEND 200ML;Reinigen;12.40;15.50;-0.20;0.25
3255791;FOTO ULTRA SOLAR ALLERGY 50ML;Lichaam en gelaat;21.67;25.50;-0.15;0.18
2036440;LRP TOIL PHYSIO DEO FYSIO 24U ROLL ON 50ML;Zweethanden;9.52;11.90;-0.20;0.25
2963635;LIERAC PRESCRIPTION CR CONFORT APAIS&REEQUIL. 40ML;Beschadigde en geirriteerde huid;29.75;35.00;-0.15;0.18
2766483;ADERMA SENSIPHASE AR MICELLAIRE GEL 200ML;Roodheid verzorging;11.56;13.60;-0.15;0.18
2624211;BIOXSINE SH HAARUITVAL VET HAAR 300ML;Haarverzorging;11.01;12.95;-0.15;0.18
3134012;OENOBIOL HAAR VERSTEVIGEND COMP 60;Haarverzorging;18.70;22.00;-0.15;0.18
2169498;URIAGE ROSELIANE SOIN TEINT DORE 02 15ML;Roodheid verzorging;14.02;16.50;-0.15;0.18
3008109;LISANDRA COSMENAIL VAO 2 BASE VITAMINEE 5ML;Nagels;4.21;4.95;-0.15;0.18
3002227;KORRES KB HANDCR VOEDEND ALMOND OIL-SHEABUTTER75ML;Droge handen;12.11;14.25;-0.15;0.18
2932093;GALENCO BB WASLOTION 250ML;Bad en douche;6.76;7.95;-0.15;0.18
3146313;WELEDA EVENING PRIMROSE BODY OLIE VERSTEVIG. 100ML;Verzorging lichaam;14.87;17.49;-0.15;0.18
2570828;AVENE COLD CREAM LIPBALSEM 15ML;Lippen;5.77;7.50;-0.23;0.30
2328300;AXITRANS LOTION CLASSIC 50ML;Lotion en roller;15.92;19.90;-0.20;0.25
3007895;DERMOLIN FACEWASH GEL TUBE 100ML;Reinigen;6.37;7.50;-0.15;0.18
2896611;KORRES KF BLACK PINE DAY CREAM VG-GEM.H 40ML;Dag- en nachtcrème;43.90;51.65;-0.15;0.18
2741379;APIVITA EXPRESS MASKER HYDRATEREND ALOE 2X8ML;Masker en serum;2.90;3.41;-0.15;0.18
2850196;BIODERMA HYDRABIO SERUM CONC.HYDRA POMPFL 40ML;Masker en serum;17.60;20.71;-0.15;0.18
3375011;DERMALEX BODYMILK 500ML PROMO -5€;Verzorging lichaam;13.17;15.50;-0.15;0.18
2037133;VICHY HOMME SENSIBAUME MINERAL 75ML;Voor of na het scheren;15.96;19.95;-0.20;0.25
3066263;CCS VOETBALSEM VERZORGEND 175ML 16753;Droge voeten;11.07;13.02;-0.15;0.18
2643591;BIODERMA PHOTODERM MAX GEV. ZONES IP50+ STICK 8G;Beschermingssticks;12.22;14.38;-0.15;0.18
2838571;DERMATROPHIX CREAM 200ML;Verzorging lichaam;39.10;46.00;-0.15;0.18
3209665;AVENE TOLERANCE EXTREME MASKER 50ML;Masker en serum;16.17;21.00;-0.23;0.30
3421781;APIVITA AQUA VITA HYDRAT. REVITAL. BB MEDIUM 40ML;Gezicht;29.75;35.00;-0.15;0.18
3366374;CETAPHIL ADVANCED LOTION HYDRATEREND TUBE 235ML;Verzorging lichaam;13.56;15.95;-0.15;0.18
2738334;LRP ANTHELIOS CREME PARFUM IP50+ 50ML;Gelaat 50+ en 30+;14.40;18.00;-0.20;0.25
2669414;BIODERMA NODE A SH VERZACHTEND 200ML;Haarverzorging;10.49;12.34;-0.15;0.18
2061661;CENTELYS CR HERSTELLEND-VERZACHTEND-LITTEKENS 30G;Kloven, eelt, blaren en likdoorns;6.71;7.90;-0.15;0.18
832816;CARNATION ANTICORS BUNION RINGS 4;Kloven, eelt, blaren en likdoorns;3.15;3.71;-0.15;0.18
2037901;LRP LIPIKAR XERAND 50ML;Droge handen;5.84;7.30;-0.20;0.25
2072924;BALNEUM PLUS BADOLIE 500ML;Bad en douche;17.65;20.77;-0.15;0.18
2897007;APIVITA MEN CARE A/SHAVE BALM HYDRA 100ML;Voor of na het scheren;19.21;22.60;-0.15;0.18
1740240;EYE CARE OOGSCHADUW DUO FLANELLE-EGLANTINE 00047;Ogen;19.97;23.50;-0.15;0.18
3062825;VICHY CAP SOL IP50 BB CREME DRY TOUCH 50ML;Gelaat 50+ en 30+;14.40;18.00;-0.20;0.25
3081809;ROC PRO-CORRECT CONCENTR.A/RIMPEL INTENSIEF 30ML;Dag- en nachtcrème;30.56;35.95;-0.15;0.18
3282779;ADERMA PROTECT SPRAY IP50+ 200ML;Lichaam en gelaat;18.27;21.50;-0.15;0.18
2677987;ADERMA HAVERMELK HANDCREME 50ML;Droge handen;6.71;7.90;-0.15;0.18
3007911;DERMOLIN HERSTELLENDE CREME 75ML;Kloven;8.07;9.50;-0.15;0.18
300145;LRP EAU THERMALE 150ML;Reinigen;7.12;8.90;-0.20;0.25
2034239;LRP ANTHELIOS FLUIDE AC IP30 50ML;Gelaat 50+ en 30+;14.40;18.00;-0.20;0.25
2765394;LIERAC SENSORIELLE WATER FLACON 100ML;Verzorging lichaam;28.05;33.00;-0.15;0.18
3010576;LISANDRA COSMENAIL VAO 110 BLEU OUTREMER NACRE 5ML;Nagels;4.21;4.95;-0.15;0.18
3092566;LISANDRA COSMENAIL VAO MINI 114 BLEU LAG.NACRE 5ML;Nagels;4.21;4.95;-0.15;0.18
838953;ZINOLIUM GEL TUBE 5G;Lippen;6.37;7.50;-0.15;0.18
1583988;EUCERIN PH5 WASLOTION + POMP NF 1L;Bad en douche;18.70;22.00;-0.15;0.18
3190857;BODYSOL SUNMILK IP30 150ML NEW PRESERV.;Lichaam en gelaat;12.71;14.95;-0.15;0.18
3103710;LIERAC BODY LIFT EXPERT MODELAGE CORPS POT 200ML;Verzorging lichaam;38.25;45.00;-0.15;0.18
3161312;VICHY IDEAL LICHAAMSMELK 200ML;Verzorging lichaam;15.96;19.95;-0.20;0.25
2848885;URIAGE BARIESUN CR IP30 GEV H 50ML;Gelaat 50+ en 30+;12.15;14.30;-0.15;0.18
2592897;HELIOCARE COMPACT IP50 LIGHT 10G;Gelaat 50+ en 30+;25.33;29.80;-0.15;0.18
2330769;LAINO ZEEP D ALEP POMPFLES 500ML;Bad en douche;11.01;12.95;-0.15;0.18
1306828;BEPANTHOL LIPPENCREME 7ML;Lippen;4.89;5.75;-0.15;0.18
3238045;SEBIACLEAR GEL MOUSSANT TBE 400ML;Acné-huid;12.70;14.11;-0.10;0.11
2890226;DUCRAY ICTYANE CREME DH 50ML VERV.0262030;Dag- en nachtcrème;10.28;12.10;-0.15;0.18
2660587;WELEDA WILDE ROZEN DAGCREME VITALISEREND TUBE 30ML;Dag- en nachtcrème;15.72;18.49;-0.15;0.18
3173721;CYSTIPHANE BIORGA LOTION A/CHUTE 125ML;Haarverzorging;27.20;32.00;-0.15;0.18
2036267;LRP EFFACLAR SCHUIMGEL ZUIVEREND 400ML;Reinigen;14.80;18.50;-0.20;0.25
2643617;BIODERMA PHOTERPES IP50+ STICK 4G;Lippen;10.75;12.65;-0.15;0.18
2754455;LAINO GEZICHTSMASKER ZUIVEREND GEL 12G;Reinigen;1.65;1.94;-0.15;0.18
2565398;ARUBIX M CREME NORMALE HUID 30ML;Roodheid verzorging;22.01;25.89;-0.15;0.18
3045101;LRP PIGMENTCLAR UV IP30 DAGVERZORGING 40ML;Pigmentvlekken;24.24;30.30;-0.20;0.25
2850212;BIODERMA HYDRABIO LICHTE CREME FL 40ML;Dag- en nachtcrème;16.39;19.28;-0.15;0.18
2837201;LIERAC HOMME SCHEREN COMFORT GEL HYDRA POMPFL150ML;Voor of na het scheren;10.20;12.00;-0.15;0.18
2676419;AVENE ANTIROUGEURS DERMOREINIGER 300ML;Roodheid verzorging;11.93;15.50;-0.23;0.30
3421724;APIVITA REVITALISEREND GLANSMASKER HAAR 200ML;Haarverzorging;14.96;17.60;-0.15;0.18
2034460;LRP TOLERIANE PENSEEL CORRECTOR GROEN 2,2G;Gezicht;12.20;15.25;-0.20;0.25
2667525;KNEIPP MASSAGE OLIE LAVENDEL 100ML;Verzorging lichaam;8.49;9.99;-0.15;0.18
2995330;BODYSOL BODYLOTION ORCHIDEE 200ML;Verzorging lichaam;6.79;7.99;-0.15;0.18
2024628;LRP ANTHELIOS LIPSTICK IP50+;Lippen;7.20;9.00;-0.20;0.25
2896504;BIODERMA ATODERM WASCREME VOEDEN-BESCHERMEN 500ML;Bad en douche;13.44;15.81;-0.15;0.18
3376407;DR ERNST ROZENWATER 200ML;Reinigen;6.29;7.40;-0.15;0.18
2764470;WELEDA REINIGING 2IN1 FL 100ML;Reinigen;9.34;10.99;-0.15;0.18
2807592;BIODERMA SEBIUM SCHUIMENDE GEL 500ML;Reinigen;16.91;19.89;-0.15;0.18
3371739;ADERMA EXOMEGA STERIELE MELK 200ML;Verzorging lichaam;15.21;17.90;-0.15;0.18
2324325;AKILEINE ROOD VOETBALSEM RUSTGEVEND TB 50ML 101030;Vermoeide voeten;9.52;11.20;-0.15;0.18
2672756;BODYSOL SENS.PROTECT DOUCHEGEL 200ML;Bad en douche;5.94;6.99;-0.15;0.18
3032208;EYE CARE VAO PERFECTION 1302 ROSE GIVRE 5ML;Nagels;10.92;12.85;-0.15;0.18
2988491;KORRES KM NAIL COLOUR 69 DARK BROWN 10ML;Nagels;7.65;9.00;-0.15;0.18
2621746;AVENE ZONNESTICK BREED GEV.ZONE IP50+ NF 10G;Beschermingssticks;8.47;11.00;-0.23;0.30
3063229;SOMATOLINE COSM. A/CELLULITIS GEVORDERD 150ML;Verzorging lichaam;33.57;39.50;-0.15;0.18
2548683;Eye Care Ral 648 Shiny Rose;Lippen;21.84;22.99;-0.05;0.05
1283878;FARMATINT FARMA BALSEM TARWEKIEM 200ML;Haarverzorging;9.28;10.92;-0.15;0.18
2455095;SOLENIUM INTENSE CAPS 56;Zonnebank;16.64;20.80;-0.20;0.25
2022572;VICHY FDT LUMINEUSE NH CLAIR 30ML;Gezicht;15.00;18.75;-0.20;0.25
3213394;XAILIN FRESH 0,5% 30X0,4ML;Ogen;6.03;7.10;-0.15;0.18
3097888;VICHY LIFTACTIV SUPREME PS 50ML;Dag- en nachtcrème;25.00;31.25;-0.20;0.25
1496413;EYE CARE PDR COMPACTE BEIGE DORE 7;Gezicht;21.89;25.75;-0.15;0.18
3372109;BODYSOL TRAVEL RIO DOUCHE MEN 100ML;Hygiëne;3.39;3.99;-0.15;0.18
2569689;KORRES KM OAP GOLDBRONZ 27S SUNFLOWER&PRIMROSE1,8G;Ogen;12.66;14.90;-0.15;0.18
3020443;URIAGE BARIEDERM KLOVEN-BARSTEN STICK 22G;Kloven;13.92;16.38;-0.15;0.18
