CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
3278389;RAIN PHARMA DRY ENERGY CAPS 60;Vetverbranders;22.91;26.95;-0.15;0.18
3160900;SOMATOLINE COSM.INTENS.AFSLANKKUUR 7 NACHTEN 400ML;Cellulitis;45.90;54.00;-0.15;0.18
2319515;TARANIS EIVERVANGER 250G 4631;Proteïnenarm;6.32;6.65;-0.05;0.05
3278538;RAIN PHARMA WONDER POWDER 300G;Moeilijke stoelgang;21.21;24.95;-0.15;0.18
2931624;DELICAL CREME DESSERT HP-HC Z/LACT.CARAMEL 4X125G;Lactosevrij;7.75;8.16;-0.05;0.05
2746469;BIOACTIVE SLIM 24 90 CAPS+90 TABL;Vetverbranders;33.91;39.90;-0.15;0.18
605782;VOGEL SOLIDAGO COMPLEX GUTT 50ML;Detox;8.36;10.45;-0.20;0.25
2318038;BIOLYS GROENE THEE-ORTHOSIFON BIO TEA-BAGS 20;Vochtafdrijvers;3.98;4.98;-0.20;0.25
3248986;FORTIMEL EXTRA CHOCO NF 4X200ML VERV.2401495;Vervangvoeding;11.11;11.70;-0.05;0.05
664581;WELEDA BERKENBLADEXTRACT ZS 200ML;Detox;9.77;11.49;-0.15;0.18
2577393;NUTRINIDRINK AARDBEI MULTI F.+12M FL 200ML 65589;Proteïnenrijk;2.34;2.46;-0.05;0.05
2709608;MODIFAST PROTIPLUS MILKSHAKE KOFFIE 540G;Eiwitdieet-maaltijdvervangers;25.96;28.84;-0.10;0.11
2047751;Easy Body Reep Vanille 20g;Eiwitdieet-maaltijdvervangers;1.27;1.50;-0.15;0.18
2511038;INFUSIE BIO VETVERBRANDER ZAKJE 20;Vetverbranders;3.72;4.38;-0.15;0.18
3190253;RESOURCE PROTEIN AARDBEI 4X200ML;Proteïnenrijk;9.43;9.93;-0.05;0.05
3130168;DELICAL FRUITDRINK MANGO-ABRIKOOS 4X200ML;Lactosevrij;7.75;8.16;-0.05;0.05
2853414;XLS DUO HEUPEN EN DIJEN COMP 30;Cellulitis;22.06;25.95;-0.15;0.18
1615541;EQUILIBRE VITAL CAPS 145;Detox;29.69;32.99;-0.10;0.11
3248952;FORTIMEL EXTRA AARDBEI NF 4X200ML VERV.2401487;Vervangvoeding;11.11;11.70;-0.05;0.05
2600443;RESPIFOR VANILLE 4X125ML;Vervangvoeding;12.06;12.70;-0.05;0.05
4321;4321 AFSLANKEN CONTROL ZAKJE 14;Vochtafdrijvers;12.15;14.30;-0.15;0.18
2930352;DELICAL EFFIMAX 2.0 PERZIK-PASSIEVRUCHT 4X200ML;Lactosevrij;10.80;11.37;-0.05;0.05
3383452;4321 ULTRA DRAINEUR ZWARTE AALBES 2X280ML;Vochtafdrijvers;30.34;35.70;-0.15;0.18
2280147;MODIFAST CONTROL DRINKMAALTIJD VANILLE 250ML;Eiwitdieet-maaltijdvervangers;3.30;3.67;-0.10;0.11
3249315;KONJAC FIT PDR 107G;Hongerstillers;30.60;36.00;-0.15;0.18
2696250;OMEGABIANE CAMELINE CAPS 100X700MG;Vetverbranders;13.51;15.90;-0.15;0.18
3031937;RESOURCE JUNIOR AARDBEI NF 4X200ML;Vervangvoeding;7.41;7.80;-0.05;0.05
2658839;TARANIS KAASSAUS MIX 200G 4607;Proteïnenarm;15.86;16.70;-0.05;0.05
2679561;FRESUBIN DB DRINK CAPPUCCINO EASYBOT.4X200ML;Vervangvoeding;11.06;11.64;-0.05;0.05
237156;APROTEN ANELLINI 500G 5429;Proteïnenarm;4.59;5.10;-0.10;0.11
3130200;CRAVE & SATISFY DIEETPROTEINEN BANANA POT 200G;Eiwitdieet-maaltijdvervangers;17.95;19.95;-0.10;0.11
2519528;FRESUBIN 2KCAL FIBRE DRINK CHOCOLADE FL 4X200ML;Proteïnenrijk;10.79;11.36;-0.05;0.05
3155785;CELIANE DONKERE CHOCOLADE SINAASKOEK BIO 150G 4652;Glutenvrij;3.28;3.65;-0.10;0.11
2612760;RESOURCE ENERGY DRINK KOFFIE 4X200ML;Proteïnenrijk;8.75;9.21;-0.05;0.05
2588838;BEAUTY SCIENCE MILKSHAKE AARDBEI PDR 700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
3033461;HYPERDRINK BOSVRUCHTEN Z/LACTOSE POT 6X200ML;Lactosevrij;14.25;15.00;-0.05;0.05
3131505;DELICAL CREME DESSERT LA FLORIDINE VANILLE 4X125G;Proteïnenrijk;7.75;8.16;-0.05;0.05
3274826;BARINUTRICS CALCIUMCITRAAT KERS KAUWTABL 90;Maagverkleining;22.94;26.99;-0.15;0.18
2310522;TARANIS CHOCOPASTA HAZELNOOT 230G 4628;Proteïnenarm;8.12;8.55;-0.05;0.05
2210235;ARKOCAPS MATEE CAPS 60;Vetverbranders;9.73;11.45;-0.15;0.18
2510980;INFUSIE BIO STRAKKE BUIK ZAKJE 20;Vetverbranders;3.72;4.38;-0.15;0.18
2937266;PHYTOFEMME GROENE THEE AFSLANKEN BIO AMP 20X15ML;Cellulitis;22.86;26.90;-0.15;0.18
2588820;BEAUTY SCIENCE MILKSHAKE TUTTI FRUTTI PDR 700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
1366483;DRAINEUR GUTT 100ML;Detox;23.04;25.60;-0.10;0.11
2648616;RESOURCE 2.0 ABRIKOOS 4X200ML 12100545;Proteïnenrijk;10.91;11.48;-0.05;0.05
1624519;LACTOSE OK CAPS 75X353MG 5744;Lactosevrij;16.45;19.35;-0.15;0.18
1502954;TARANIS PASTA SPAGHETTI 500G 4621;Proteïnenarm;6.51;6.85;-0.05;0.05
2834026;MENOPHYTEA SILHOUETTE VOCHTRETENTIE COMP 30;Vochtafdrijvers;15.26;17.95;-0.15;0.18
2577344;NUTRINI MULTI FIBRE 1-6J PACK 500ML 65715;Sondevoeding;5.77;6.07;-0.05;0.05
3139383;ARKOCAPS GROENE KOFFIE NF CAPS 45;Vetverbranders;8.41;9.90;-0.15;0.18
3380227;KOZZIX INTENSE STICKS 90;Hongerstillers;67.15;79.00;-0.15;0.18
2587087;CLINUTREN CEREAL APPEL-HAZELNOOT PDR 450G;Proteïnenrijk;11.13;11.72;-0.05;0.05
2518967;FRESUBIN ENERGY FIBRE DRINK VANILLE FL 4X200ML;Proteïnenrijk;8.51;8.96;-0.05;0.05
3211729;FORTIMEL ENERGY MULTI FIBRE AARDBEI 4X200ML;Vervangvoeding;10.16;10.69;-0.05;0.05
2664522;RESOURCE FRUIT PEER-KERS 4X200ML 12104025;Proteïnenrijk;7.33;7.72;-0.05;0.05
3248952;FORTIMEL EXTRA AARDBEI NF 4X200ML VERV.2401487;Proteïnenrijk;11.11;11.70;-0.05;0.05
2930410;DELICAL MELKDRANK HP-HC CHOCOLADE 4X200ML;Lactosevrij;7.75;8.16;-0.05;0.05
2823979;LOPROFIN CAKE MIX CHOCOLADE PDR 500G;Proteïnenarm;12.25;12.89;-0.05;0.05
3190279;RESOURCE PROTEIN CHOCOLADE 4X200ML;Proteïnenrijk;9.43;9.93;-0.05;0.05
3130218;CRAVE & SATISFY DIEETPROTEINEN APPLE POT 200G;Eiwitdieet-maaltijdvervangers;17.95;19.95;-0.10;0.11
1559855;SORIA CITRIFIN COMP 60X950MG;Totaalformules;12.54;14.75;-0.15;0.18
2665479;CR COMPLEX MINERALS BE LIFE GEL 90;Suikerdrang;10.08;11.20;-0.10;0.11
3147311;GREEN LIGHT COFFEE DUO TABL 2X60 PRICE OFF -5€;Vetverbranders;40.41;44.90;-0.10;0.11
2612745;RESOURCE ENERGY DRINK BANAAN 4X200ML;Vervangvoeding;8.75;9.21;-0.05;0.05
2577302;NUTRINI ENERGY MULTI FIBRE 1-6J PACK 500ML 65718;Sondevoeding;6.27;6.60;-0.05;0.05
2948610;GLUCORIL CAPS 60 NUTRISAN;Suikerdrang;23.22;25.80;-0.10;0.11
3008315;Aboca Libramed Fitomagra Comp 138;Suikerblokkers;37.81;39.80;-0.05;0.05
2661254;PKU 2 SHAKE CHOCOLADE ZAKJE 10X50G;Vervangvoeding;101.08;106.40;-0.05;0.05
2966703;TARANIS ZANDKOEKJE FRAMBOOS 120G 4616;Glutenvrij;3.37;3.75;-0.10;0.11
2519122;FRESUBIN PROTEIN ENERGY DRINK CHOCOLADE FL 4X200ML;Proteïnenrijk;9.69;10.20;-0.05;0.05
2669463;INOVANCE SEROVANCE REEP ZWARTE CHOCOLADE-CACAO 7;Eiwitdieet-maaltijdvervangers;18.00;20.00;-0.10;0.11
3131505;DELICAL CREME DESSERT LA FLORIDINE VANILLE 4X125G;Vervangvoeding;7.75;8.16;-0.05;0.05
2580645;FRESUBIN 2KCAL DRINK PERZIK-ABRIK. EASYBOT.4X200ML;Proteïnenrijk;10.79;11.36;-0.05;0.05
1595438;CLINUTREN IJSWATER SINAAS 4X125G;Vervangvoeding;1.21;1.27;-0.05;0.05
2891307;TARANIS VLEESVERVANGER 4X62G 4653;Glutenvrij;16.96;17.85;-0.05;0.05
3254661;DELICAL CREME DESSERT HP-HC Z/SUIK. AARDBEI 4X125G;Proteïnenrijk;7.75;8.16;-0.05;0.05
2682722;RESOURCE THICKENUP CLEAR PDR 125G;Proteïnenrijk;14.62;15.39;-0.05;0.05
819144;CANDEREL NIET BRUISEN COMP 100X18MG;Suikervervangers;2.38;2.65;-0.10;0.11
3303435;FRESUBIN CLEAR THICKENER 150G;Vervangvoeding;12.68;13.35;-0.05;0.05
2954667;XLS KUUR DUOPACK THEE;Vochtafdrijvers;10.11;11.90;-0.15;0.18
2645620;PROTIFAR PDR 225G;Eiwitdieet-maaltijdvervangers;11.98;12.61;-0.05;0.05
3063229;SOMATOLINE COSM. A/CELLULITIS GEVORDERD 150ML;Cellulitis;33.57;39.50;-0.15;0.18
3261328;SUPER DIET COMPLEXE VETVERBRANDER BIO COMP 60;Vetverbranders;12.88;15.15;-0.15;0.18
3133972;NUTRINIDRINK SMOOTHIE ZOMERFRUIT FL 200ML;Vervangvoeding;2.84;2.99;-0.05;0.05
2973527;SIMILASE LACTO CAPS 60 METAGENICS;Lactosevrij;25.92;30.49;-0.15;0.18
2451383;ULTRAMEAL PLUS 360 VANILLE POT 728G METAGENICS;Eiwitdieet-maaltijdvervangers;41.39;45.99;-0.10;0.11
3195641;SPECIFIC WATERRETENTIE COMP 1X28;Vochtafdrijvers;15.30;18.00;-0.15;0.18
2587087;CLINUTREN CEREAL APPEL-HAZELNOOT PDR 450G;Vervangvoeding;11.13;11.72;-0.05;0.05
1750975;ECOMIL AMANDEL BIO 400G;Suikervrij/arm;12.26;13.62;-0.10;0.11
2908572;ISOSOURCE STANDARD FIBRE SMARTFLEX 1L 12143837;Glutenvrij;7.35;7.74;-0.05;0.05
3254679;DELICAL CREME DESSERT HP-HC Z/SUIKER KOFFIE 4X125G;Suikervrij/arm;7.75;8.16;-0.05;0.05
2664548;RESOURCE FRUIT SINAAS 4X200ML 12104017;Vervangvoeding;7.33;7.72;-0.05;0.05
2976611;OENOBIOL TOPSLIM 3 EN 1 ZAKJE 14;Vochtafdrijvers;21.59;25.40;-0.15;0.18
2673705;BIO-SLIM COMP 60;Vetverbranders;16.96;19.95;-0.15;0.18
2695971;KIL OUT DRAINEREND AFSLANKINGSMIDDEL CAPS 40;Vochtafdrijvers;11.73;13.80;-0.15;0.18
3131380;DELICAL MELKDRANK Z/SUIKER THEE-PERZIK 4X200ML;Proteïnenrijk;7.75;8.16;-0.05;0.05
3154721;ISOSOURCE JUNIOR 500ML;Sondevoeding;4.80;5.05;-0.05;0.05
3079860;CETOSLIM FLAN VANILLE PDR ZAKJE 6;Eiwitdieet-maaltijdvervangers;14.02;16.50;-0.15;0.18
1728351;SCHAR BROOD BON MATIN 200G 6463;Glutenvrij;2.65;2.79;-0.05;0.05
2092666;LOPROFIN LASAGNE 250G;Proteïnenarm;7.71;8.12;-0.05;0.05
3380748;BARINUTRICS NUTRI TOTAL VANILLE NF 14 PORT.;Maagverkleining;31.49;34.99;-0.10;0.11
3211737;FORTIMEL ENERGY MULTI FIBRE CHOCOLADE 4X200ML;Vervangvoeding;10.16;10.69;-0.05;0.05
2566545;FRESUBIN ENERGY DRINK NEUTRAAL EASYBOTTLE 4X200ML;Proteïnenrijk;8.25;8.68;-0.05;0.05
4321;4321 ULTRA DRAINEUR APPEL-KIWI 280ML;Detox;20.23;23.80;-0.15;0.18
2446748;OLVARIT ZOMERFRUIT APPEL-MANGO-PERZ.-MEL12M 2X200G;Lactosevrij;3.03;3.19;-0.05;0.05
1539873;LOPROFIN EGG WHITE REPLACER 100G;Proteïnenarm;18.17;19.13;-0.05;0.05
3211620;APPETILIGHT COMP 120 20% GRATIS PROMO;Hongerstillers;24.48;28.80;-0.15;0.18
3115136;PRODIA VANILLEKOEKJE + ZOETSTOF 125G 6266;Suikervrij/arm;2.74;3.05;-0.10;0.11
2973931;NUTILIS FRUIT STAGE 3 AARDBEI 3X150G;Proteïnenrijk;8.31;8.75;-0.05;0.05
3309929;DELICAL NUTRA POTE APPEL ABRIKOOS 4X125G;Vervangvoeding;7.75;8.16;-0.05;0.05
3033453;HYPERDRINK CHOCOLADE Z/LACTOSE POT 6X200ML;Lactosevrij;14.25;15.00;-0.05;0.05
3283645;RAIN PHARMA RAINSHAKE CLASSIC YOGHURT SMOOTHIE510G;Eiwitdieet-maaltijdvervangers;33.96;39.95;-0.15;0.18
3310265;DELICAL SOEP HP HC PREI AARDAPPEL 4X300ML;Proteïnenrijk;11.49;12.10;-0.05;0.05
2258218;APROTEN CHICCHI 500G 5427;Proteïnenarm;4.59;5.10;-0.10;0.11
3008315;Aboca Libramed Fitomagra Comp 138;Hongerstillers;37.81;39.80;-0.05;0.05
3037082;DELICAL PROTEINEN PDR 500G;Proteïnenrijk;16.98;17.87;-0.05;0.05
2357184;CUBITAN CHOCO 4X200ML;Vervangvoeding;11.80;12.42;-0.05;0.05
2993657;GELODIET GELWATER ZOETSTOF SINAASAPPEL POT 4X120G;Vervangvoeding;3.69;3.88;-0.05;0.05
2660280;TARANIS MINI CAKE PEER 240G (6 STUKS) 4655;Proteïnenrijk;4.89;5.15;-0.05;0.05
3182359;ORTIS VRUCHTEN & VEZELS GEMAKKEL.TRANSIT BLOKJE 24;Moeilijke stoelgang;10.85;12.76;-0.15;0.18
2370914;PRODIA KOEKJES MELKVULLING 125G 6044;Suikervrij/arm;2.70;3.00;-0.10;0.11
2930279;DELICAL MELKDRANK HP-HC NATUUR 4X200ML;Proteïnenrijk;7.75;8.16;-0.05;0.05
2743607;RESOURCE HP HC AARDBEI FLES 4X200ML;Proteïnenrijk;9.83;10.35;-0.05;0.05
2677532;PRODIA BROODBELEG FRAMBOOS + MALTITOL 300G 6190;Suikervrij/arm;3.42;3.80;-0.10;0.11
2827228;KINESLIM MILKSHAKE VANILLE PDR 400G;Eiwitdieet-maaltijdvervangers;25.60;28.45;-0.10;0.11
3034253;CREMELINE+ DB KOFFIE Z/LACTOSE 4X125G;Lactosevrij;6.84;7.20;-0.05;0.05
2518942;FRESUBIN ENERGY DRINK AARDBEI FL 4X200ML;Vervangvoeding;8.25;8.68;-0.05;0.05
321968;LOPROFIN BROODMIX 500G;Proteïnenarm;4.72;4.97;-0.05;0.05
2728137;NUTILIS COMPLETE STAGE 1 AARDBEI FL 4X125ML;Proteïnenrijk;12.11;12.75;-0.05;0.05
3364783;SORIA 8-C OBESTANE XXI CAPS 30;Vetverbranders;16.79;19.75;-0.15;0.18
3113735;FRESUBIN HP ENERGY FIBRE EASYBAG 1LL 7987231;Proteïnenrijk;8.72;9.18;-0.05;0.05
2519205;FRESUBIN PROTEIN ENERGY DRINK TR.VRUCHT FL 4X200ML;Proteïnenrijk;9.69;10.20;-0.05;0.05
2202554;SANAVI HARIFEN KOEKJE GEVULD AARDBEI 6X25G 4639;Proteïnenrijk;4.80;5.05;-0.05;0.05
2995512;MINCIFIT DIET COUPE FAIM CAPS 90;Hongerstillers;18.70;22.00;-0.15;0.18
3380243;KOZZIX CAPS 180;Vetblokkers;58.65;69.00;-0.15;0.18
120774;NATRENA LIQUIDE/ VLOEIBAAR 125ML;Suikervervangers;5.31;5.90;-0.10;0.11
2744613;FRESUBIN DB CREME VANILLE POT 4X125G;Vervangvoeding;9.23;9.72;-0.05;0.05
2242311;TARANIS DRINKDESSERT AARDBEI PDR 400G 4605;Proteïnenrijk;16.24;18.05;-0.10;0.11
3131521;DELICAL CREME DESSERT LA FLORIDINE AARDBEI 4X125G;Proteïnenrijk;7.75;8.16;-0.05;0.05
3283553;RAIN PHARMA RAINSHAKE CLASSIC BRAZIL. PASSION 510G;Proteïnenrijk;33.96;39.95;-0.15;0.18
2991289;PEPTAMEN HN SMARTFLEX 500ML;Sondevoeding;12.48;13.14;-0.05;0.05
1502954;TARANIS PASTA SPAGHETTI 500G 4621;Glutenvrij;6.51;6.85;-0.05;0.05
2827202;KINESLIM HOT CHOCOLAT PDR 400G;Eiwitdieet-maaltijdvervangers;25.60;28.45;-0.10;0.11
3036456;DELICAL MAX 300 AARDBEI 4X300ML;Proteïnenrijk;14.25;15.00;-0.05;0.05
3000353;OENOBIOL REMODELEREND CAPS 60;Vetverbranders;23.25;27.35;-0.15;0.18
2677524;PRODIA BROODBELEG AARDBEI + MALTITOL 300G 6071;Suikervrij/arm;3.42;3.80;-0.10;0.11
1000611;KIL OUT FORTE CAPS 40;Vetverbranders;11.56;13.60;-0.15;0.18
3079779;CETOSLIM REPAS CHILI ZAKJE 5X33,5G;Eiwitdieet-maaltijdvervangers;14.02;16.50;-0.15;0.18
1612613;MODIFAST MILKSHAKE BANAAN ZAKJE 9;Eiwitdieet-maaltijdvervangers;26.14;29.04;-0.10;0.11
2939247;GREEN TEA PLATINUM V-CAPS 60;Vetverbranders;15.26;17.95;-0.15;0.18
2169175;CALORILIGHT CAPS 120;Vetblokkers;24.48;28.80;-0.15;0.18
2743581;RESOURCE HP HC CARAMEL FLES 4X200ML;Vervangvoeding;9.83;10.35;-0.05;0.05
2837904;KINESLIM REEP BOSVRUCHTEN 4X36G;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
2931970;ETIXX CARNITINE TABL 90;Vetverbranders;35.99;44.99;-0.20;0.25
2905537;SOUVENAID AARDBEI 4X125ML;Vervangvoeding;15.15;15.95;-0.05;0.05
2580637;FRESUBIN 2KCAL FIBRE DRINK CITROEN EASYBOT.4X200ML;Proteïnenrijk;10.79;11.36;-0.05;0.05
3425675;ARKOFLUIDE PROGRAMMA DETOX AMP 30;Detox;27.07;31.85;-0.15;0.18
2162535;CANDEREL STICKS 100X1G;Suikervervangers;4.47;4.97;-0.10;0.11
2577385;NUTRINIDRINK BANAAN MULTI F. +12M FL 200ML 65595;Vervangvoeding;2.34;2.46;-0.05;0.05
3202660;PH FATBURNER BIO COMP 30;Vetverbranders;13.50;15.00;-0.10;0.11
3103694;DELICAL EFFIMAX 2.0 CARAMEL 4X200ML;Lactosevrij;10.80;11.37;-0.05;0.05
3383478;4321 ULTRA DRAINEUR ACEROLA 2X280ML;Detox;28.56;35.70;-0.15;0.25
3292489;MEDSKIN PROTOGRISS 4;Eiwitdieet-maaltijdvervangers;10.88;12.80;-0.15;0.18
3180353;SOMATOLINE COSM.AFSLANKEND 50+ 250ML;Cellulitis;46.66;54.90;-0.15;0.18
3199791;PROCELI MINI CHOC RTE 4 (160G) 4237;Glutenvrij;3.87;4.30;-0.10;0.11
2954261;ORTIS VRUCHTEN & VEZELS MILDE WERKING PDR SOL 120G;Moeilijke stoelgang;6.89;8.11;-0.15;0.18
376541;TRIAS-C GUTT 3X30ML COSMO;Detox;31.78;33.45;-0.05;0.05
3047768;ALTISA GLUCOMANAN 375MG CPLX SUPPORT V-CAPS 30;Hongerstillers;7.78;8.65;-0.10;0.11
2993665;GELODIET GELWATER ZOETSTOF PERZIKTHEE POT 4X120G;Vervangvoeding;3.69;3.88;-0.05;0.05
3033420;HYPERDRINK ABRIKOOS Z/LACTOSE POT 6X200ML;Lactosevrij;14.25;15.00;-0.05;0.05
1355270;DYNADIPO CAPS 60 DYNAR;Vetverbranders;10.11;11.90;-0.15;0.18
2837946;KINESLIM TOMATENCREMESOEP PDR ZAKJE 4;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
2705481;CITRITHIN 1 CAPS 120 NUTRISAN;Hongerstillers;36.51;42.95;-0.10;0.18
1728526;SCHAR BISCUITS BISCOTTI CIOCCOLATO 150G 6465;Glutenvrij;2.08;2.19;-0.05;0.05
2518926;FRESUBIN ENERGY DRINK CAPPUCCINO FL 4X200ML;Proteïnenrijk;8.25;8.68;-0.05;0.05
3047586;FORTIMEL COMPACT FIBRE VANILLE 4X125ML;Proteïnenrijk;11.38;11.98;-0.05;0.05
3077203;FRESUBIN SOUP GROENE GROENTEN CUP 4X200ML 7016701;Proteïnenrijk;10.49;11.04;-0.05;0.05
3211729;FORTIMEL ENERGY MULTI FIBRE AARDBEI 4X200ML;Proteïnenrijk;10.16;10.69;-0.05;0.05
3278538;RAIN PHARMA WONDER POWDER 300G;Eiwitdieet-maaltijdvervangers;21.21;24.95;-0.15;0.18
2446284;OLVARIT WORTELTJES-RIJST-KIP 6M 2X200G;Glutenvrij;2.84;2.99;-0.05;0.05
3129806;DELICAL FRUITDRINK FRUIT VD BOOMGAARD 4X200ML;Suikervrij/arm;7.75;8.16;-0.05;0.05
1459882;DECOZYM COMP 180;Lactosevrij;57.60;64.00;-0.10;0.11
2908572;ISOSOURCE STANDARD FIBRE SMARTFLEX 1L 12143837;Vervangvoeding;7.35;7.74;-0.05;0.05
605782;VOGEL SOLIDAGO COMPLEX GUTT 50ML;Vochtafdrijvers;8.36;10.45;-0.20;0.25
2648665;RESOURCE 2.0 FIBRE VANILLE 4X200ML 12100793;Vezelrijk;11.44;12.04;-0.05;0.05
2930287;DELICAL MELKDRANK HP-HC VANILLE 4X200ML;Proteïnenrijk;7.75;8.16;-0.05;0.05
2643583;CALORI LIGHT MINI CAPS 30;Vetblokkers;8.07;9.50;-0.15;0.18
2973923;NUTILIS FRUIT STAGE 3 APPEL 3X150G;Proteïnenrijk;8.31;8.75;-0.05;0.05
2449148;PKU COOLER 20 ORANJE 30X174ML;Vervangvoeding;490.00;500.00;-0.02;0.02
1658012;PRODIA CHOCOLADE BITTER MOKKA 3X42G 5887;Suikervrij/arm;3.15;3.50;-0.10;0.11
2518991;FRESUBIN ENERGY FIBRE DRINK AARDBEI FL 4X200ML;Vezelrijk;8.51;8.96;-0.05;0.05
3133972;NUTRINIDRINK SMOOTHIE ZOMERFRUIT FL 200ML;Proteïnenrijk;2.84;2.99;-0.05;0.05
2675510;NUTRISON ENERGY MULTI FIBRE PACK1000ML VERV1561364;Sondevoeding;10.16;10.70;-0.05;0.05
3115953;MANNAVITAL JODIUM PLATINUM V-CAPS 120;Vetverbranders;8.88;10.45;-0.15;0.18
2253862;PRODIA BROODBELEG HONINGSMAAK SQUEEZER 250G 6493;Suikervrij/arm;3.82;4.25;-0.10;0.11
2973931;NUTILIS FRUIT STAGE 3 AARDBEI 3X150G;Vervangvoeding;8.31;8.75;-0.05;0.05
2455111;ELIMIN INTENSE TEA BAGS 20;Vochtafdrijvers;5.01;5.90;-0.15;0.18
2837961;KINESLIM YOGHURT BOSVRUCHTEN PDR ZAKJE 4;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
2902823;PHYSALIS FAT BURNER INFUSIE BIO ZAKJE 20X1,5G;Vetverbranders;3.55;3.95;-0.10;0.11
3248978;FORTIMEL EXTRA BOSVRUCHTEN NF 4X200ML VERV.2505006;Vervangvoeding;11.11;11.70;-0.05;0.05
2549533;OENOBIOL FEMME 45+ STRAKKE BUIK CAPS 60;Vetverbranders;14.70;17.30;-0.15;0.18
2826949;FRESUBIN 2KCAL DRINK SMAAKPAKKET EASYBOTTLE4X200ML;Vervangvoeding;10.79;11.36;-0.05;0.05
2717668;TARANIS VERVANGPRODUCT VOOR KAASSNEDEN 120G 4657;Glutenvrij;8.60;9.05;-0.05;0.05
1728633;SCHAR KOEKJES SNACK 3X35G 6586;Glutenvrij;2.37;2.49;-0.05;0.05
3302247;FRESUBIN ENERGY FIBRE DRINK BANAAN 4X200ML 7023601;Proteïnenrijk;8.51;8.96;-0.05;0.05
1455559;TARANIS COUSCOUS 500G 4625;Glutenvrij;8.03;8.45;-0.05;0.05
2909554;ISOSOURCE ENERGY SMARTFLEX 500ML 12138964;Sondevoeding;5.54;5.83;-0.05;0.05
2744662;ORTIS METHODDRAINE ZUIV.EXPRES PASSIEVR.GRAN. 7X15;Vochtafdrijvers;11.26;13.25;-0.15;0.18
3382983;YOKEBE BY XLS 2 WEKEN TURBO PACK;Eiwitdieet-maaltijdvervangers;48.41;56.95;-0.15;0.18
2827004;KINESLIM REEP CHOCOLADE 4X36G;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
2224004;ORGRAN BISCOTTI AMARETO 150G 4191;Glutenvrij;2.70;3.00;-0.10;0.11
2930352;DELICAL EFFIMAX 2.0 PERZIK-PASSIEVRUCHT 4X200ML;Proteïnenrijk;10.80;11.37;-0.05;0.05
3067535;KINESLIM APERO CHILI PUFFS 3X30G;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
2930394;DELICAL EFFIMAX 2.0 CHOCOLADE 4X200ML;Lactosevrij;10.80;11.37;-0.05;0.05
3036472;DELICAL MAX 300 VANILLE 4X300ML;Proteïnenrijk;14.25;15.00;-0.05;0.05
2266666;OLVARIT FRUITHAPJE ZOMERFRUIT 4-36M 4X100G 4M33;Lactosevrij;2.41;2.54;-0.05;0.05
2937266;PHYTOFEMME GROENE THEE AFSLANKEN BIO AMP 20X15ML;Vochtafdrijvers;22.86;26.90;-0.15;0.18
2344190;ERGYNUTRIL FIJNE GROENTJES PDR POT 300G;Eiwitdieet-maaltijdvervangers;20.31;23.90;-0.15;0.18
2434991;VOGEL SOLIDAGO FORTE POT 60X400MG;Vochtafdrijvers;13.16;16.45;-0.20;0.25
3273760;OENOBIOL LIPOREDUCER CAPS 1X60;Vetblokkers;25.46;29.95;-0.15;0.18
3283546;RAIN PHARMA RAINSHAKE CLASSIC BLISFUL BANANA 510G;Eiwitdieet-maaltijdvervangers;33.96;39.95;-0.15;0.18
1383710;ARKOCAPS CHINESE THEE (CAMILINE)PLANTAARDIG 150;Vetverbranders;22.82;26.85;-0.15;0.18
3034360;CREMELINE+ ABRIKOOS Z/LACTOSE 4X125G;Proteïnenrijk;6.84;7.20;-0.05;0.05
1455518;TARANIS CHOQUITO BONBONS 20X13G 4611;Proteïnenarm;6.39;7.10;-0.10;0.11
3133964;NUTRINIDRINK MULTI FIBRE NEUTRAAL FL 200ML;Proteïnenrijk;2.34;2.46;-0.05;0.05
2931608;DELICAL CREME DESSERT HP-HC Z/LACT.ABRIKOOS 4X125G;Proteïnenrijk;7.75;8.16;-0.05;0.05
2550424;ELIMIN BREAK 0% APPEL-KARAMEL TEA-BAGS 20;Suikerdrang;5.01;5.90;-0.15;0.18
2519122;FRESUBIN PROTEIN ENERGY DRINK CHOCOLADE FL 4X200ML;Vervangvoeding;9.69;10.20;-0.05;0.05
2530236;DIASIP AARDBEI FLES 4X200ML NF;Suikervrij/arm;11.80;12.42;-0.05;0.05
2718476;SCHAR APERO CRACKERS 210G 6611;Glutenvrij;3.51;3.69;-0.05;0.05
3309903;DELICAL NUTRA POTE APPEL AARDBEI 4X125G;Vervangvoeding;7.75;8.16;-0.05;0.05
1412683;PRODIA CHOCOLADE MELK NOTEN 85G 5462;Suikervrij/arm;1.62;1.80;-0.10;0.11
2502888;CELLULIGNE BIO AMP 30X10ML FITOFORM;Cellulitis;29.44;34.64;-0.15;0.18
