CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
3318524;BIOTONA SUPERFRUITS RAW POWDER NF 200G;Superfoods en anti-aging;32.30;38.00;-0.15;0.18
3179983;METALCLEAN V-CAPS 60;Zuiveringskuur;38.45;48.06;-0.20;0.25
1108919;SORIA THYMUS VULGARIS EXTR.TINCT 50ML;Winterkwalen en weerstand;10.84;12.75;-0.15;0.18
2076750;OLIGOPHYTUM CU-AU-AG TBE MICROCOMP 3X100 HOLISTICA;Winterkwalen en weerstand;13.80;16.24;-0.15;0.18
2679181;MINCIDETOX THEE CASSIS STICK 14X7,3G;Zuiveringskuur;20.31;23.90;-0.15;0.18
1689306;ARGAAN BIO PLANT.OLIE 1L PRANAROM;Per klacht;124.89;146.93;-0.15;0.18
2677854;BIOTONA ALOE VERA BIO SAP 946ML;Superfoods en anti-aging;18.90;21.00;-0.15;0.11
2225290;LEPPIN ACEROLA 500MG TABL 50;Winterkwalen en weerstand;8.02;9.44;-0.15;0.18
2431237;HERBALGEM GINKGO BILOBA MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
3370582;ZINZIXX B6 COMP 30;Vrouwelijke problemen;9.31;10.95;-0.15;0.18
2093037;ERGYVEINE 250ML;Maag en darmen;15.30;18.00;-0.15;0.18
3314804;SORIA GINBRIN SIROOP 150ML;Maag en darmen;6.76;7.95;-0.15;0.18
2761724;CALMOPLAN GUTT 50ML;Mentale klachten;5.52;6.49;-0.15;0.18
3180650;BACHBLOESEM BIO N10 CRAB APPLE 20ML;Moedeloosheid;9.31;10.95;-0.15;0.18
1447994;BEE HEALTH PROPOLIS CAPS 30X1000MG;Winterkwalen en weerstand;10.11;11.90;-0.15;0.18
2229417;HERBALGEM WIJNSTOK MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
65318;PECTORAL SAPINA PAST 75G;Winterkwalen en weerstand;4.84;5.70;-0.15;0.18
2324242;ORTIS RED ENERGY-G N1 1X15ML;Energiegebrek;1.70;2.00;-0.23;0.18
2972263;DIGEBIANE COMP 30;Maag en darmen;11.81;13.90;-0.15;0.18
1534759;SAMBUCOL FOR KIDS 120ML;Winterkwalen en weerstand;11.65;12.95;-0.10;0.11
2695062;ORTIS VRUCHTEN & VEZELS BLISTER COMP 2X15;Maag en darmen;10.57;12.43;-0.15;0.18
3308681;VITANZA HQ SUPERFOOD HEMP RAW SEEDS BIO 200G;Superfoods en anti-aging;7.52;8.85;-0.15;0.18
3180692;BACHBLOESEM BIO N14 HEATHER 20ML;Eenzaamheid;9.31;10.95;-0.15;0.18
2979474;VENISTIM CAPS 60;Hart en bloedvaten;28.80;32.00;-0.10;0.11
2396901;PRIMACALM CAPS 60;Mentale klachten;24.34;28.64;-0.15;0.18
1462662;SORIA DERMOSOR VENOGEL POMM 50G;Hart en bloedvaten;8.46;9.95;-0.15;0.18
1283811;FARMATINT KASTANJEBR.LICHT GOUD 5D;Huid, haren & nagels;11.73;13.80;-0.15;0.18
1717479;SUPER GINKGO 6000 CAPS 150 OPTIMAX;Mentale klachten;40.95;45.50;-0.10;0.11
1342716;ARKOCAPS ARTISJOK PLANTAARDIG 45;Maag en darmen;8.41;9.90;-0.15;0.18
3295854;SORIA 16-C DOLOGEN CAPS 30X600MG;Spieren en gewrichten;16.79;19.75;-0.15;0.18
3238532;LIPORYZ CAPS 200;Hart en bloedvaten;43.83;48.70;-0.10;0.11
1740711;BACH FLOWER REMEDIE 35 WHITE CHESTNUT 20ML;Desinteresse in nu;10.16;11.95;-0.15;0.18
2076354;FLOWER COMPLEX WANHOOP MICRO-COMP 100;Moedeloosheid;9.23;10.86;-0.15;0.18
2214328;ARKOCAPS RODE KLAVER PLANTAARDIG 45;Vrouwelijke problemen;9.73;11.45;-0.15;0.18
2502268;ARTI-FORTE TABL 126;Spieren en gewrichten;32.30;38.00;-0.15;0.18
89615;VOGEL HYPERICUM OLEUM GUTT 50ML;Mentale klachten;5.96;7.45;-0.20;0.25
3165461;ZAFRANPURE COMP 60;Mentale klachten;26.33;30.98;-0.15;0.18
2942167;ALTISA TISANE BLAAS-NIEREN BIO FILT 20 X 2G;Thees;4.95;5.21;-0.05;0.05
2736478;ANGELI AACHILLEA COMPLEX 60ML;Maag en darmen;13.22;14.69;-0.10;0.11
1740679;BACH FLOWER REMEDIE 31 VERVAIN 20ML;Overbezorgdheid;10.16;11.95;-0.15;0.18
2713634;INOVANCE TRANSIT ZAKJE 15 CA032N;Maag en darmen;13.50;15.00;-0.10;0.11
2228757;HERBALGEM BERK MACERAAT 50ML;Spieren en gewrichten;22.06;25.95;-0.15;0.18
3444676;BRANZINFORT COMP 30;Spieren en gewrichten;17.00;20.00;-0.15;0.18
3356102;RHINA NATUR ACTIV PULMO SIROOP 133ML;Winterkwalen en weerstand;8.49;9.99;-0.15;0.18
2458370;SORIA PROPOLIS HOESTSIROOP 17 KRUIDEN 200ML;Winterkwalen en weerstand;8.03;9.45;-0.15;0.18
2228955;HERBALGEM FRAMBOZEN MACERAAT 50ML;Hormonaal;22.06;25.95;-0.15;0.18
2202190;HELIOCARE ORAL HUIDBESCH.UVA-UVB A/AGE POT CAPS 60;Superfoods en anti-aging;27.20;32.00;-0.15;0.18
1615475;GREEN MAGMA 150 PDR 150G 37 METAGENICS;Zuiveringskuur;35.09;38.99;-0.10;0.11
87791;ARDENSE THEE NR. 9 BLOEDZUIVEREND;Thees;5.01;5.90;-0.15;0.18
2506798;PURESSENTIEL ZONNEBRAND SPRAY 8 ESS OLIE 75ML;Per klacht;13.43;15.80;-0.15;0.18
2105328;SORIA FEM SUPPORT TABL 60;Vrouwelijke problemen;12.71;14.95;-0.15;0.18
2936466;PRANABB MASSAGE OLIE IMMUNITEIT 10ML;Per klacht;9.03;10.62;-0.15;0.18
2228583;HERBALGEM MEMOGEM COMPLEX 15ML;Per klacht;10.16;11.95;-0.15;0.18
1555853;DETOXICAPS V-CAPS 60 DEBA;Zuiveringskuur;11.47;13.50;-0.15;0.18
2076321;FLOWER COMPLEX ANGSTEN MICRO-COMP 100;Angst;9.23;10.86;-0.15;0.18
2792778;SENSORIL CAPS 90 NUTRISAN;Mentale klachten;17.36;20.42;-0.15;0.18
3355583;APROLIS TOUTONIQUE SIROOP FL 150ML;Winterkwalen en weerstand;10.24;11.38;-0.10;0.11
3238540;LIPORYZ CAPS 100;Hart en bloedvaten;30.24;33.60;-0.10;0.11
2670628;SALUS FLORAVITAL 500ML;Energiegebrek;17.81;20.95;-0.15;0.18
2229193;HERBALGEM BERGDEN MACERAAT 50ML;Ademhaling;22.06;25.95;-0.15;0.18
3095585;AQUARIL V-CAPS 90 NUTRISAN;Urinewegen;20.31;22.57;-0.10;0.11
2438968;CRANBERRY 25000-C V-CAPS 100 DEBA;Urinewegen;22.01;25.90;-0.15;0.18
2476703;PROPOLIS-ACEROLA COMP 30 PRANAROM;Winterkwalen en weerstand;7.12;8.38;-0.15;0.18
3360922;SEDIPLUS RELAX DRAG 40;Mentale klachten;9.65;11.35;-0.15;0.18
3272770;PHYTOSUN BIO KRUID. INF. SPIJSVERTERING 20 BE2;Thees;6.76;7.95;-0.15;0.18
2983542;ARKOCAPS INOD LOOK CAPS 150;Hart en bloedvaten;27.92;32.85;-0.15;0.18
2569689;KORRES KM OAP GOLDBRONZ 27S SUNFLOWER&PRIMROSE1,8G;Huid, haren & nagels;12.66;14.90;-0.15;0.18
2083012;BLACKCURRANT GRETHERS DRAG 60G;Winterkwalen en weerstand;7.61;8.95;-0.15;0.18
2704419;PURESSENTIEL ADEMHALING NEUSSPRAY 15ML;Per klacht;8.46;9.95;-0.15;0.18
2228617;HERBALGEM VENAGEM COMPLEX 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
2890549;WELEDA CITRUS BODYLOTION HYDRA 200ML;Huid, haren & nagels;11.89;13.99;-0.15;0.18
1680461;DASLOOK TINCT BIO 50ML BIOV;Hart en bloedvaten;5.94;6.99;-0.15;0.18
3096625;PHYTALGIC CAPS 90;Spieren en gewrichten;28.75;31.95;-0.10;0.11
3419157;AROMAKIDS KIT TEDDY SPRAY 30ML + KNUFFEL;Per klacht;21.21;24.95;-0.15;0.18
3210580;DR ERNST VENOTABS COMP 2X42 PROMOPACK;Vrouwelijke problemen;21.25;25.00;-0.15;0.18
3090438;ELIMIN FRESH HIBISCUS- RODE VRUCHTEN TEA-BAGS 24;Afslanken;5.06;5.95;-0.15;0.18
3296043;VIRIGO GEL FL 60;Mannelijke problemen;16.06;17.85;-0.10;0.11
1752302;FYTOBELL THYMUS VULGARIS UE 100ML;Winterkwalen en weerstand;13.81;16.25;-0.15;0.18
2973881;WELEDA HERSTELLEND HAARMASKER HAVER 150ML;Huid, haren & nagels;10.19;11.99;-0.15;0.18
2732345;KAMFERROZEMARIJN BIO ESS OLIE 10ML PRANAROM;Per klacht;8.07;9.49;-0.15;0.18
3246519;ORTIS VRUCHTEN & VEZELS REGELMATIGE TRANSIT TABL30;Maag en darmen;11.18;13.15;-0.15;0.18
1538040;MARNYS PROPOLTINT 25% 30ML;Winterkwalen en weerstand;10.58;12.45;-0.15;0.18
3235710;GLYCEPURE COMP 30;Diabetes;13.84;16.28;-0.15;0.18
3179678;ARKOFLUIDE LICHTE BENEN BIO UNICADOSES 20;Hart en bloedvaten;13.94;16.40;-0.15;0.18
2554855;NUTRISOY CAPS 60 NUTRISAN;Vrouwelijke problemen;21.28;23.65;-0.10;0.11
101055;ARDENSE THEE NR.20 BLOEDDRUK INF;Thees;5.69;6.70;-0.15;0.18
1077023;VOGEL PASSIFLORA COMPLEX COMP 80;Mentale klachten;8.20;10.25;-0.20;0.25
2875698;MANNAVITAL DARMOTON FORTE CAPS 60;Afslanken;7.39;8.69;-0.15;0.18
3450053;CHOLERICE + CHOLIVE V-COMP 60;Hart en bloedvaten;40.45;44.95;-0.10;0.11
1343094;ARKOCAPS MUISDOORN PLANTAARDIG 45;Hart en bloedvaten;8.41;9.90;-0.15;0.18
1343425;ARKOCAPS BOSBESVRUCHT PLANTAARDIG 45;Superfoods en anti-aging;8.58;10.10;-0.15;0.18
2695054;ORTIS VRUCHTEN & VEZELS BLOKJE 1X24;Maag en darmen;10.85;12.76;-0.15;0.18
2865038;HERBALGEM VERKOUDHEIDSSIROOP 150ML;Winterkwalen en weerstand;7.22;8.50;-0.15;0.18
3459112;BEE NATURE HELENDE BALSEM 10G;Huid, haren & nagels;8.49;9.99;-0.15;0.18
1759133;ORTIS ECHINACEA TM GUTT 100ML;Winterkwalen en weerstand;11.34;13.34;-0.15;0.18
2210516;SUPER DIET AXAROLA COMP 100;Winterkwalen en weerstand;13.58;15.98;-0.15;0.18
1740547;BACH FLOWER REMEDIE 18 IMPATIENS 20ML;Eenzaamheid;10.16;11.95;-0.15;0.18
2229383;HERBALGEM LINDE MACERAAT 15ML;Stress en slapeloosheid;10.16;11.95;-0.15;0.18
3408234;VITAFYTEA MORE ENERGY BOOSTER PDR STICK 20;Energiegebrek;8.49;9.99;-0.15;0.18
1615335;WELEDA HUIDOLIE DUINDOORN 100ML;Huid, haren & nagels;12.74;14.99;-0.15;0.18
2511657;INFUSIE BIO TRANSIT ZAKJE 20;Thees;3.72;4.38;-0.15;0.18
1491125;GONAXINE COMP 30;Vrouwelijke problemen;30.09;33.43;-0.10;0.11
3234242;WELEDA ARNICA SPORT DOUCHEGEL TUBE 200ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
2228765;HERBALGEM ZWARTE BES MACERAAT 15ML;Ademhaling;10.16;11.95;-0.15;0.18
642991;ARKOCAPS TARWEKIEMOLIE 45;Energiegebrek;11.22;13.20;-0.15;0.18
1329424;BIOTTA SAP SELDER 500ML;Superfoods en anti-aging;4.61;5.42;-0.15;0.18
221762;LIJNZAAD POEDER 1KG PHARMAFL;Maag en darmen;28.40;33.41;-0.15;0.18
664581;WELEDA BERKENBLADEXTRACT ZS 200ML;Zuiveringskuur;9.77;11.49;-0.15;0.18
3354271;ECHINACEROLA 1600 BE LIFE BIO CAPS 60;Winterkwalen en weerstand;14.04;15.60;-0.10;0.11
2576403;BIOACTIVE Q10 50MG PROMOPACK CAPS 120 (90+30);Superfoods en anti-aging;31.15;36.65;-0.15;0.18
3034386;GINSENG KOFFIE ONGEZOET ZAKJE 20X20G;Energiegebrek;12.82;14.25;-0.10;0.11
1686450;VIRALOE MONDSPRAY 30ML;Winterkwalen en weerstand;10.96;12.90;-0.15;0.18
2838134;PURESSENTIEL EXPERT LAVENDEL BIO ESS OLIE 10ML;Per klacht;9.77;11.50;-0.15;0.18
2092898;BIORTHO GEL 100;Hart en bloedvaten;23.37;27.50;-0.15;0.18
2228674;HERBALGEM AMANDEL MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
2209260;APROLIS NEUSSPRAY BIO 20ML;Winterkwalen en weerstand;12.11;14.25;-0.15;0.18
2598167;AROMAFORCE SIROOP 150ML;Winterkwalen en weerstand;7.70;9.06;-0.15;0.18
1383736;ARKOCAPS ANANAS PLANTAARDIG 150;Maag en darmen;22.82;26.85;-0.15;0.18
2519791;FYTOBELL MELISSA OFFICINALIS UE GUTT 100ML;Mentale klachten;14.41;16.95;-0.15;0.18
3180585;BACHBLOESEM BIO N05 CERATO 20ML;Onzekerheid;9.31;10.95;-0.15;0.18
1342914;ARKOCAPS CAMILINE PLANTAARDIG 45;Afslanken;8.41;9.90;-0.15;0.18
3118262;PHYSALIS DETOX+ COMP 30;Maag en darmen;12.15;13.50;-0.10;0.11
2717692;FYTOSTAR THEE AFSLANKEN CARAMEL ZAKJE 20;Afslanken;4.00;4.45;-0.10;0.11
1373299;VOGEL ECHINAFORCE TABL 80;Winterkwalen en weerstand;7.40;9.25;-0.20;0.25
1207703;SORIA PROPOLIS HOESTSIROOP 17 KRUIDEN 150ML;Winterkwalen en weerstand;6.76;7.95;-0.15;0.18
1678911;SORIA DERMOSOR VIOCAL POMM 50G;Huid, haren & nagels;9.45;9.95;-0.05;0.05
2468361;ARGAAN BIO PLANT.OLIE 50ML PRANAROM;Huid, haren & nagels;8.92;10.49;-0.15;0.18
87783;ARDENSE THEE NR. 8 PROSTAAT;Thees;5.01;5.90;-0.15;0.18
3180833;BACHBLOESEM BIO N26 ROCK ROSE 20ML;Angst;9.31;10.95;-0.15;0.18
1196724;SORIA NATUSOR N22 AEROFANE THE INF 20;Thees;3.36;3.95;-0.15;0.18
3438124;BIOLYS HONING GOOD NIGHT PROMO 2016 HONING + THEE;Honing;12.66;14.90;-0.15;0.18
1190156;BACH FLOWER RESCUE REMED.30ML DYNAR;Angst;8.33;9.80;-0.15;0.18
688606;GINSENG IL HWA ZUIVER POEDER GEL 30 X 500MG;Energiegebrek;12.66;14.90;-0.15;0.18
678011;GRUNWALDER N1 KRUIDENTABLETTEN 60;Maag en darmen;8.95;9.95;-0.10;0.11
1681915;BIOLYS KAMILLE BIO TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
324483;ACTIVOX MUNT-EUCALYPTUS ZS PAST 24;Winterkwalen en weerstand;5.91;6.95;-0.15;0.18
1682988;WINTERCARE DENNENBALSEM BIO 50ML;Winterkwalen en weerstand;6.59;7.75;-0.15;0.18
1017342;SORIA SORICAPSULE SINGLE N13-S DAMIANA 60;Mannelijke problemen;16.79;19.75;-0.15;0.18
2784213;CITROBIOTIC PLUS BE LIFE POMPELMOESPITEXTRACT 50ML;Winterkwalen en weerstand;14.83;16.48;-0.10;0.11
1343037;ARKOCAPS ECHINACEA PLANTAARDIG 45;Winterkwalen en weerstand;8.41;9.90;-0.15;0.18
3118262;PHYSALIS DETOX+ COMP 30;Zuiveringskuur;12.15;13.50;-0.10;0.11
2792729;OMEGASAN 3 SOFTGELS 120 CFR 3493723;Hart en bloedvaten;50.37;55.97;-0.10;0.11
2388361;CITROBIOTIC BE LIFE POMPELMOESPIT EXTRACT 250ML;Winterkwalen en weerstand;40.32;44.80;-0.10;0.11
2850246;CRANAXIL CRANBERRYCONC.500MG SPRINGFIELD CAPS 30;Mannelijke problemen;11.86;13.95;-0.15;0.18
1681923;BIOLYS EUCALYPTUS BIO TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
2565455;HERBALGEM MAAGDENPALM MACERAAT 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
3271137;PHYTOSTANDARD PASSIFLORA CAPS 20;Mentale klachten;9.77;11.50;-0.15;0.18
3310547;ABOCA NEOFITOROID BIOZALF 40ML;Maag en darmen;10.41;12.25;-0.15;0.18
2894400;VIDISAN EDO OOGDRUPPELS 10 UD;Winterkwalen en weerstand;8.05;8.94;-0.10;0.11
3111705;AROMAPIC REPULSIF ROLLER 75ML;Per klacht;14.75;17.35;-0.15;0.18
3438124;BIOLYS HONING GOOD NIGHT PROMO 2016 HONING + THEE;Mentale klachten;12.66;14.90;-0.15;0.18
2121929;OMEGA 3 VEGETAL CAPS 60;Mentale klachten;30.58;35.98;-0.15;0.18
2915395;ARTERIN FORTE COMP 45;Hart en bloedvaten;21.84;28.00;-0.22;0.28
1497130;SJANKARA RAVINTSARA ESS OLIE 11ML;Per klacht;9.52;11.20;-0.15;0.18
2224475;PHYTOCLEAR COMP 60;Maag en darmen;9.35;11.00;-0.15;0.18
3161734;ALPHA FRAMBOOS VERSTUIVER ESS OLIE;Verspreiders;39.31;46.25;-0.15;0.18
2128833;ELTEANS CAPS 60;Huid, haren & nagels;16.96;19.95;-0.15;0.18
1740505;BACH FLOWER REMEDIE 14 HEATHER 20ML;Eenzaamheid;10.16;11.95;-0.15;0.18
2835437;MENOHOP 30 CAPS 30 7672 METAGENICS;Vrouwelijke problemen;17.42;20.49;-0.15;0.18
1107820;SORIA DERMOSOR OLITAN POMM 40G;Spieren en gewrichten;5.91;6.95;-0.15;0.18
1343391;ARKOCAPS MINCIGRAP PLANTAARDIG 45;Afslanken;8.41;9.90;-0.15;0.18
1019181;SORIA DERMOSOR BALSOPEN POMM 40G;Winterkwalen en weerstand;5.91;6.95;-0.15;0.18
3180726;BACHBLOESEM BIO N16 HONEYSUCKLE 20ML;Desinteresse in nu;9.31;10.95;-0.15;0.18
2216240;HERBALGEM PRESTAGEM COMPLEX 50ML;Energie;22.06;25.95;-0.15;0.18
3073228;Bional Prostavit Nf Caps 40;Mannelijke problemen;9.73;11.45;-0.05;0.18
2732337;GROVE DEN BIO ESS OLIE 10ML PRANAROM;Per klacht;7.75;9.12;-0.15;0.18
2788842;ANOXYDAL-Q10 V-CAPS 50 DEBA;Superfoods en anti-aging;18.61;21.90;-0.15;0.18
1342831;ARKOCAPS BERK PLANTAARDIG 45;Urinewegen;8.41;9.90;-0.15;0.18
2733442;DEN SIBERIE ESS OLIE 10ML PRANAROM;Per klacht;5.07;5.96;-0.15;0.18
1356955;VITAFYTEA AQUA-DRAIN 100ML;Urinewegen;19.51;22.95;-0.15;0.18
3201779;ARKOCAPS DESMODIUM 45;Maag en darmen;8.41;9.90;-0.15;0.18
1621218;SJANKARA PEPERMUNT BIO ESS OLIE 11ML;Per klacht;7.35;8.65;-0.15;0.18
3260304;DETOXIMIX FORTE 200ML PHARMANUTRICS;Maag en darmen;23.16;28.95;-0.20;0.25
1210798;DORMAVIT COMP 60;Mentale klachten;15.56;18.31;-0.15;0.18
2267375;CARDIOPHYT LIQUID 300ML;Hart en bloedvaten;12.80;15.06;-0.15;0.18
1506799;VHP BIOTICS CAPS 90;Mentale klachten;23.45;27.59;-0.15;0.18
2883288;WELEDA KEELSPRAY SALIE BIO 20ML;Winterkwalen en weerstand;7.64;8.99;-0.15;0.18
461749;DENOLIN THEE BLOEDZUIVEREND S.F. 20;Thees;4.49;5.28;-0.15;0.18
1343516;ARKOCAPS 3KLEUR VIOOLTJE PLANTAARDIG 45;Huid, haren & nagels;8.41;9.90;-0.15;0.18
2969020;BERNAGIE OLIE NATURAL ENERGY CAPS 90;Per klacht;21.24;24.99;-0.15;0.18
1639749;SUPER DIET MEMOFLASH AMP 20X15ML;Mentale klachten;16.30;19.18;-0.15;0.18
3272796;PHYTOSUN BIO KRUID INF. CONCENTR.&GEHEUGEN 20 BE2;Thees;6.76;7.95;-0.15;0.18
2584324;DESMODIUM BIO AMP 20X10ML;Maag en darmen;13.97;16.43;-0.15;0.18
3319209;MELAPI EUCALYPTUS-HONING BONBONS 100G 6967;Winterkwalen en weerstand;2.68;2.98;-0.10;0.11
3057098;PLANTE SYSTEM PEARL ACTIV SERUM PERLE FL 50ML;Huid, haren & nagels;59.41;69.90;-0.15;0.18
3267200;TILIA TOMENTOSA MSA MACERAAT DRUPPELS 50ML;Stress en slapeloosheid;12.75;15.00;-0.15;0.18
2712081;PHYTOSTANDARD GOUDPAPAVER-VALERIAN BLIST.COMP 2X15;Mentale klachten;13.60;16.00;-0.15;0.18
1594746;BIONAL BRONCHILAN SIROP NF 200ML;Winterkwalen en weerstand;8.37;9.85;-0.15;0.18
3018645;VARIVENOL FILMOMH.TABL 30;Maag en darmen;11.59;13.63;-0.15;0.18
3062460;HERBALGEM PROPOLIS BREED SPECTRUM BIO GUTT 15ML;Winterkwalen en weerstand;8.92;10.50;-0.15;0.18
215673;KANEEL BAST CEYLON PDR 100G PHARMAFL;Per klacht;6.66;7.83;-0.15;0.18
2318046;BIOLYS KURKUMA-ZOETHOUT TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
3006657;PHYSALIS ROLL-ON NO STRESS BIO 4ML;Per klacht;7.92;8.80;-0.10;0.11
2765634;ARKO ESSENTIEL SPRAY ONTSPANNEND 30ML;Per klacht;9.99;11.75;-0.15;0.18
2273753;PARA SINT JANSKRUID FORT GEL 90;Mentale klachten;26.35;31.00;-0.15;0.18
3108933;PHYTOSTANDARD KURKUMA CAPS 20;Spieren en gewrichten;9.77;11.50;-0.15;0.18
2733517;CITROENMELISSE OFFIC. ESS OLIE 5ML PRANAROM;Per klacht;70.73;83.21;-0.15;0.18
3087491;BIONAL NERVOVIT TABL 40;Mentale klachten;8.49;9.99;-0.15;0.18
3296027;PARAGESTO GEL FL 60;Vrouwelijke problemen;17.28;19.20;-0.10;0.11
3180429;BACHBLOESEM BIO N30 SWEET CHESTNUT 20ML;Moedeloosheid;9.31;10.95;-0.15;0.18
1107465;SORIA SORICAPSULE COMPOSED N28-C REGULIN 60 10028;Vrouwelijke problemen;21.21;24.95;-0.15;0.18
3180684;BACHBLOESEM BIO N13 GORSE 20ML;Onzekerheid;9.31;10.95;-0.15;0.18
2121218;FYTOBELL ALLOBIOSE CAPS 50;Allergie;13.26;15.60;-0.15;0.18
3265980;AMPELOPSIS WEITCHII MSA MACERAAT DRUPPELS 50ML;Spieren en gewrichten;12.75;15.00;-0.15;0.18
2629798;SORIA CYRASIL VIALS 14X10ML 6271;Zuiveringskuur;20.19;23.75;-0.15;0.18
2895381;SORIA EXITON TABL 60 6275;Mannelijke problemen;42.29;49.75;-0.15;0.18
3148939;TARAXACUM DENS LEONIS TM 60ML BOIRON;Maag en darmen;10.16;11.95;-0.15;0.18
2511707;INFUSIE BIO TIJM ZAKJE 20;Thees;3.72;4.38;-0.15;0.18
2875912;BERNAGIE OLIE NATURAL ENERGY CAPS 250;Spieren en gewrichten;41.39;45.99;-0.10;0.11
2086072;TISANE SLAPEN 200G PLANT R;Thees;10.75;12.65;-0.15;0.18
2215242;ELUSANES OLIJFBLAD POT GEL 60;Hart en bloedvaten;14.36;16.90;-0.15;0.18
2918910;URI-CRAN TABL 120;Urinewegen;39.55;43.95;-0.10;0.11
2428696;CALENDULAN VSM EMULSIE FL SPRAY 100ML;Huid, haren & nagels;11.86;13.95;-0.15;0.18
3180551;BACHBLOESEM BIO N03 BEECH 20ML;Overbezorgdheid;9.31;10.95;-0.15;0.18
3237609;LAINO BLOESEMWATER ORANJEBLOESEM 250ML;Huid, haren & nagels;5.91;6.95;-0.15;0.18
3264959;PHYSALIS CRANBERRY+ NF COMP 30;Urinewegen;14.40;16.00;-0.10;0.11
2787174;APROLIS PROPOLETTES FRISHEID BIO GOM 50G;Winterkwalen en weerstand;4.50;5.00;-0.10;0.11
1330109;SORIA NATUSOR N21 COLESTANE THE INF 20;Thees;3.36;3.95;-0.15;0.18
1740554;BACH FLOWER REMEDIE 19 LARCH 20ML;Moedeloosheid;10.16;11.95;-0.15;0.18
3268455;CHRONOSLANK COMP 2X30;Afslanken;27.55;29.00;-0.05;0.05
1744572;BIOVER BIOKRUIDENINFUSIE STRAKKE BUIK ZAKJE 20;Thees;3.48;4.09;-0.15;0.18
1304096;GINKGO FORTE CAPS 60X60MG DEBA;Mentale klachten;12.49;14.70;-0.15;0.18
1732296;SJANKARA YLANG YLANG III BIO ESS OLIE 11ML;Per klacht;10.11;11.90;-0.15;0.18
2567626;FYTOLEUM PERILLA OLIE CAPS 120;Huid, haren & nagels;24.70;26.00;-0.05;0.05
1740414;BACH FLOWER REMEDIE 05 CERATO 20ML;Onzekerheid;10.16;11.95;-0.15;0.18
3007390;OREGANO BIO BLISTER CAPS 2X15 PRANAROM;Per klacht;9.55;11.24;-0.15;0.18
3247962;DETOXIMIX PLUS POT CAPS 60 PHARMANUTRICS;Zuiveringskuur;21.16;24.90;-0.15;0.18
1681998;BIOLYS IJZERKRUID BIO TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
2229607;HERBALGEM VERKOUDHEIDSSIROOP 250ML;Ademhaling;10.62;12.50;-0.15;0.18
3180478;BACHBLOESEM BIO N35 WHITE CHESTNUT 20ML;Desinteresse in nu;9.31;10.95;-0.15;0.18
2648806;BACHBLOESEM KAUWGOM N39 NOODGEVALLEN 40;Moedeloosheid;5.61;6.60;-0.15;0.18
2271914;FAMILIE VLIERSIROOP 180ML;Winterkwalen en weerstand;5.62;6.25;-0.10;0.11
1038751;SORIA COMPOSOR N21 FUCUS COMPLEX/SLIMSOR 50ML;Afslanken;12.54;14.75;-0.15;0.18
1038884;SORIA COMPOSOR N19 DEPULAN/DEPURSOR 50ML;Zuiveringskuur;12.54;14.75;-0.15;0.18
3007390;OREGANO BIO BLISTER CAPS 2X15 PRANAROM;Winterkwalen en weerstand;9.55;11.24;-0.15;0.18
2229128;HERBALGEM OLIJFBOOM MACERAAT 15ML;Hart en bloedvaten;10.16;11.95;-0.15;0.18
1744523;BIOVER BIOKRUIDENINFUSIE ANTI STRESS ZAKJE 20;Mentale klachten;3.48;4.09;-0.15;0.18
2663607;ORTIS METHODDRAINE DETOXINE BIO COMP 4X15;Urinewegen;16.99;19.99;-0.15;0.18
2979706;HERBALGEM TRANSIGEM COMPLEX 15ML;Spijsvertering;10.16;11.95;-0.15;0.18
1127455;DECRAMP COMP 40;Spieren en gewrichten;8.90;9.89;-0.10;0.11
2729010;MASSAGE SELECTION MASS.OLIE ESS OLIE 100MLPRANAROM;Per klacht;9.38;11.03;-0.15;0.18
1319789;ALTISA LINITISA LIJNZAAD GOUDGEEL 500G;Maag en darmen;5.92;6.23;-0.05;0.05
3006665;PHYSALIS ROLL-ON PURESKIN BIO 4ML;Huid, haren & nagels;7.92;8.80;-0.10;0.11
3340379;MENTALIS CAPS 30;Mentale klachten;11.73;13.80;-0.15;0.18
2700615;PROBICRAN GEL 30 ORTHONAT;Urinewegen;14.74;17.34;-0.15;0.18
3103900;ALTISA CURTISA POMPOENPITTEN BIO 250G;Mannelijke problemen;6.00;6.32;-0.05;0.05
1625201;SJANKARA NIAOULI BIO ESS OLIE 11ML;Per klacht;5.61;6.60;-0.15;0.18
2527265;ETIXX A/OXYDANT SOD + N ACETYL L CYSTEINE CAPS 90;Superfoods en anti-aging;36.79;45.99;-0.20;0.25
2632743;LEHNING ARNICA GEL 50G;Spieren en gewrichten;8.92;10.50;-0.15;0.18
